,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
770,That closet wasn't passed by some woman.,That closet wasn't passed by some goose.,That closet wasn't passed by some,woman,goose,syntax,s-selection,animate_subject_passive,True,True,False,False,770,passed
771,Some movies were examined by some actresses.,Some movies were examined by some louse.,Some movies were examined by some,actresses,louse,syntax,s-selection,animate_subject_passive,True,True,False,False,771,examined
772,Daniel isn't concealed by the teenagers.,Daniel isn't concealed by the bananas.,Daniel isn't concealed by the,teenagers,bananas,syntax,s-selection,animate_subject_passive,True,True,False,False,772,concealed
773,The fork is revealed by some dancer.,The fork is revealed by some geese.,The fork is revealed by some,dancer,geese,syntax,s-selection,animate_subject_passive,True,True,False,False,773,revealed
774,The prints aren't concealed by the woman.,The prints aren't concealed by the steak.,The prints aren't concealed by the,woman,steak,syntax,s-selection,animate_subject_passive,True,True,False,False,774,concealed
775,Robert isn't concealed by some patient.,Robert isn't concealed by some drawing.,Robert isn't concealed by some,patient,drawing,syntax,s-selection,animate_subject_passive,True,True,False,False,775,concealed
776,James wasn't escaped from by the women.,James wasn't escaped from by the cart.,James wasn't escaped from by the,women,cart,syntax,s-selection,animate_subject_passive,True,True,False,False,776,escaped
777,Most hills are driven to by some senators.,Most hills are driven to by some carriages.,Most hills are driven to by some,senators,carriages,syntax,s-selection,animate_subject_passive,True,True,False,False,777,driven
778,This dress is sold by some waitresses.,This dress is sold by some report.,This dress is sold by some,waitresses,report,syntax,s-selection,animate_subject_passive,True,True,False,False,778,sold
779,Many glasses were brought by the alumnus.,Many glasses were brought by the paintings.,Many glasses were brought by the,alumnus,paintings,syntax,s-selection,animate_subject_passive,True,True,False,False,779,brought
780,Douglas was fired by some driver.,Douglas was fired by some skateboards.,Douglas was fired by some,driver,skateboards,syntax,s-selection,animate_subject_passive,True,True,False,False,780,fired
781,Many slopes aren't climbed down by some waiters.,Many slopes aren't climbed down by some cakes.,Many slopes aren't climbed down by some,waiters,cakes,syntax,s-selection,animate_subject_passive,True,True,False,False,781,climbed
782,Beverly was criticized by some actresses.,Beverly was criticized by some synthesis.,Beverly was criticized by some,actresses,synthesis,syntax,s-selection,animate_subject_passive,True,True,False,False,782,criticized
783,Those public parks aren't skated around by the child.,Those public parks aren't skated around by the screens.,Those public parks aren't skated around by the,child,screens,syntax,s-selection,animate_subject_passive,True,True,False,False,783,skated
784,Most ladders weren't ascended by the alumnus.,Most ladders weren't ascended by the paintings.,Most ladders weren't ascended by the,alumnus,paintings,syntax,s-selection,animate_subject_passive,True,True,False,False,784,ascended
785,Candice isn't visited by the man.,Candice isn't visited by the vase.,Candice isn't visited by the,man,vase,syntax,s-selection,animate_subject_passive,True,True,False,False,785,visited
786,Alexander isn't attacked by some offspring.,Alexander isn't attacked by some horse.,Alexander isn't attacked by some,offspring,horse,syntax,s-selection,animate_subject_passive,True,True,False,False,786,attacked
787,A high school isn't messed up by the actresses.,A high school isn't messed up by the octopus.,A high school isn't messed up by the,actresses,octopus,syntax,s-selection,animate_subject_passive,True,True,False,False,787,messed
788,A dancer was fired by the adult.,A dancer was fired by the convertible.,A dancer was fired by the,adult,convertible,syntax,s-selection,animate_subject_passive,True,True,False,False,788,fired
789,Donna isn't escaped from by the woman.,Donna isn't escaped from by the ladder.,Donna isn't escaped from by the,woman,ladder,syntax,s-selection,animate_subject_passive,True,True,False,False,789,escaped
790,Bethany isn't disliked by some alumnus.,Bethany isn't disliked by some fish.,Bethany isn't disliked by some,alumnus,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,790,disliked
791,These apples aren't found by some patients.,These apples aren't found by some commentary.,These apples aren't found by some,patients,commentary,syntax,s-selection,animate_subject_passive,True,True,False,False,791,found
792,That company is boycotted by some offspring.,That company is boycotted by some banana.,That company is boycotted by some,offspring,banana,syntax,s-selection,animate_subject_passive,True,True,False,False,792,boycotted
793,The socks are taken by some men.,The socks are taken by some jacket.,The socks are taken by some,men,jacket,syntax,s-selection,animate_subject_passive,True,True,False,False,793,taken
794,A slope is ascended by the guests.,A slope is ascended by the scarves.,A slope is ascended by the,guests,scarves,syntax,s-selection,animate_subject_passive,True,True,False,False,794,ascended
795,The restaurant was explored by the waitresses.,The restaurant was explored by the association.,The restaurant was explored by the,waitresses,association,syntax,s-selection,animate_subject_passive,True,True,False,False,795,explored
796,Randolf wasn't appreciated by some guy.,Randolf wasn't appreciated by some paralysis.,Randolf wasn't appreciated by some,guy,paralysis,syntax,s-selection,animate_subject_passive,True,True,False,False,796,appreciated
797,Laurie was appreciated by the drivers.,Laurie was appreciated by the report.,Laurie was appreciated by the,drivers,report,syntax,s-selection,animate_subject_passive,True,True,False,False,797,appreciated
798,Gary is listened to by some drivers.,Gary is listened to by some skateboard.,Gary is listened to by some,drivers,skateboard,syntax,s-selection,animate_subject_passive,True,True,False,False,798,listened
799,A lot of pictures weren't researched by some men.,A lot of pictures weren't researched by some nuclei.,A lot of pictures weren't researched by some,men,nuclei,syntax,s-selection,animate_subject_passive,True,True,False,False,799,researched
800,Suzanne is referenced by the senators.,Suzanne is referenced by the organization.,Suzanne is referenced by the,senators,organization,syntax,s-selection,animate_subject_passive,True,True,False,False,800,referenced
801,Cups aren't cleaned by the teachers.,Cups aren't cleaned by the foot.,Cups aren't cleaned by the,teachers,foot,syntax,s-selection,animate_subject_passive,True,True,False,False,801,cleaned
802,Most bikes weren't broken by some waitress.,Most bikes weren't broken by some projectors.,Most bikes weren't broken by some,waitress,projectors,syntax,s-selection,animate_subject_passive,True,True,False,False,802,broken
803,Many cafes were exited by some doctors.,Many cafes were exited by some screens.,Many cafes were exited by some,doctors,screens,syntax,s-selection,animate_subject_passive,True,True,False,False,803,exited
804,Benjamin isn't seen by some ladies.,Benjamin isn't seen by some mouth.,Benjamin isn't seen by some,ladies,mouth,syntax,s-selection,animate_subject_passive,True,True,False,False,804,seen
805,Veronica isn't questioned by the patient.,Veronica isn't questioned by the eyes.,Veronica isn't questioned by the,patient,eyes,syntax,s-selection,animate_subject_passive,True,True,False,False,805,questioned
806,That skirt wasn't worn by the ladies.,That skirt wasn't worn by the dog.,That skirt wasn't worn by the,ladies,dog,syntax,s-selection,animate_subject_passive,True,True,False,False,806,worn
807,Nancy isn't cared for by some woman.,Nancy isn't cared for by some hamster.,Nancy isn't cared for by some,woman,hamster,syntax,s-selection,animate_subject_passive,True,True,False,False,807,cared
808,Closets were admired by some girl.,Closets were admired by some banana.,Closets were admired by some,girl,banana,syntax,s-selection,animate_subject_passive,True,True,False,False,808,admired
809,A lot of customers were disliked by some person.,A lot of customers were disliked by some casseroles.,A lot of customers were disliked by some,person,casseroles,syntax,s-selection,animate_subject_passive,True,True,False,False,809,disliked
810,A lot of eggplants are lifted by some actress.,A lot of eggplants are lifted by some associations.,A lot of eggplants are lifted by some,actress,associations,syntax,s-selection,animate_subject_passive,True,True,False,False,810,lifted
811,Barbara wasn't worked with by some lady.,Barbara wasn't worked with by some shirt.,Barbara wasn't worked with by some,lady,shirt,syntax,s-selection,animate_subject_passive,True,True,False,False,811,worked
812,Melinda was hired by the guy.,Melinda was hired by the dogs.,Melinda was hired by the,guy,dogs,syntax,s-selection,animate_subject_passive,True,True,False,False,812,hired
813,These planes are broken by some students.,These planes are broken by some government.,These planes are broken by some,students,government,syntax,s-selection,animate_subject_passive,True,True,False,False,813,broken
814,Carrie was listened to by some cashier.,Carrie was listened to by some photographs.,Carrie was listened to by some,cashier,photographs,syntax,s-selection,animate_subject_passive,True,True,False,False,814,listened
815,All rivers were bought by some woman.,All rivers were bought by some vases.,All rivers were bought by some,woman,vases,syntax,s-selection,animate_subject_passive,True,True,False,False,815,bought
816,Those lakes were gone to by the pedestrians.,Those lakes were gone to by the plate.,Those lakes were gone to by the,pedestrians,plate,syntax,s-selection,animate_subject_passive,True,True,False,False,816,gone
817,A cart is discovered by the child.,A cart is discovered by the lice.,A cart is discovered by the,child,lice,syntax,s-selection,animate_subject_passive,True,True,False,False,817,discovered
818,Lori is attacked by some waiters.,Lori is attacked by some diagnosis.,Lori is attacked by some,waiters,diagnosis,syntax,s-selection,animate_subject_passive,True,True,False,False,818,attacked
819,This mall wasn't revealed by some lady.,This mall wasn't revealed by some pamphlets.,This mall wasn't revealed by some,lady,pamphlets,syntax,s-selection,animate_subject_passive,True,True,False,False,819,revealed
820,These stairs weren't ascended by some doctor.,These stairs weren't ascended by some bicycles.,These stairs weren't ascended by some,doctor,bicycles,syntax,s-selection,animate_subject_passive,True,True,False,False,820,ascended
821,The Great Lakes are toured by the actresses.,The Great Lakes are toured by the bananas.,The Great Lakes are toured by the,actresses,bananas,syntax,s-selection,animate_subject_passive,True,True,False,False,821,toured
822,Dana wasn't kissed by some teenager.,Dana wasn't kissed by some couches.,Dana wasn't kissed by some,teenager,couches,syntax,s-selection,animate_subject_passive,True,True,False,False,822,kissed
823,Many women are hugged by some pedestrian.,Many women are hugged by some unicycles.,Many women are hugged by some,pedestrian,unicycles,syntax,s-selection,animate_subject_passive,True,True,False,False,823,hugged
824,Some college campuses were skated around by the senators.,Some college campuses were skated around by the carriage.,Some college campuses were skated around by the,senators,carriage,syntax,s-selection,animate_subject_passive,True,True,False,False,824,skated
825,Elizabeth was discussed by the students.,Elizabeth was discussed by the hats.,Elizabeth was discussed by the,students,hats,syntax,s-selection,animate_subject_passive,True,True,False,False,825,discussed
826,A plane isn't fixed by some pedestrian.,A plane isn't fixed by some fish.,A plane isn't fixed by some,pedestrian,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,826,fixed
827,Elizabeth was praised by the customer.,Elizabeth was praised by the hypotheses.,Elizabeth was praised by the,customer,hypotheses,syntax,s-selection,animate_subject_passive,True,True,False,False,827,praised
828,Carol is described by some senators.,Carol is described by some chicken.,Carol is described by some,senators,chicken,syntax,s-selection,animate_subject_passive,True,True,False,False,828,described
829,Cheryl isn't talked to by the boy.,Cheryl isn't talked to by the theses.,Cheryl isn't talked to by the,boy,theses,syntax,s-selection,animate_subject_passive,True,True,False,False,829,talked
830,Those slopes aren't climbed down by some students.,Those slopes aren't climbed down by some gates.,Those slopes aren't climbed down by some,students,gates,syntax,s-selection,animate_subject_passive,True,True,False,False,830,climbed
831,Liam is listened to by the teacher.,Liam is listened to by the paralyses.,Liam is listened to by the,teacher,paralyses,syntax,s-selection,animate_subject_passive,True,True,False,False,831,listened
832,Every unicycle is sold by the senator.,Every unicycle is sold by the report.,Every unicycle is sold by the,senator,report,syntax,s-selection,animate_subject_passive,True,True,False,False,832,sold
833,Most actresses aren't disliked by the waitresses.,Most actresses aren't disliked by the glass.,Most actresses aren't disliked by the,waitresses,glass,syntax,s-selection,animate_subject_passive,True,True,False,False,833,disliked
834,Every truck was broken by the cashier.,Every truck was broken by the diagnoses.,Every truck was broken by the,cashier,diagnoses,syntax,s-selection,animate_subject_passive,True,True,False,False,834,broken
835,That ladder was descended by the alumni.,That ladder was descended by the committee.,That ladder was descended by the,alumni,committee,syntax,s-selection,animate_subject_passive,True,True,False,False,835,descended
836,Timothy isn't discovered by the children.,Timothy isn't discovered by the pamphlet.,Timothy isn't discovered by the,children,pamphlet,syntax,s-selection,animate_subject_passive,True,True,False,False,836,discovered
837,Wendy wasn't approached by the actors.,Wendy wasn't approached by the eggplants.,Wendy wasn't approached by the,actors,eggplants,syntax,s-selection,animate_subject_passive,True,True,False,False,837,approached
838,Many plays were examined by the teachers.,Many plays were examined by the radii.,Many plays were examined by the,teachers,radii,syntax,s-selection,animate_subject_passive,True,True,False,False,838,examined
839,Some river isn't visited by some customers.,Some river isn't visited by some pasta.,Some river isn't visited by some,customers,pasta,syntax,s-selection,animate_subject_passive,True,True,False,False,839,visited
840,A lot of mouths were found by the teacher.,A lot of mouths were found by the plays.,A lot of mouths were found by the,teacher,plays,syntax,s-selection,animate_subject_passive,True,True,False,False,840,found
841,These cafes aren't run around by some cashier.,These cafes aren't run around by some birds.,These cafes aren't run around by some,cashier,birds,syntax,s-selection,animate_subject_passive,True,True,False,False,841,run
842,Glaciers are appreciated by the guys.,Glaciers are appreciated by the play.,Glaciers are appreciated by the,guys,play,syntax,s-selection,animate_subject_passive,True,True,False,False,842,appreciated
843,Carmen isn't left by some man.,Carmen isn't left by some lamp.,Carmen isn't left by some,man,lamp,syntax,s-selection,animate_subject_passive,True,True,False,False,843,left
844,Barbara isn't hated by the ladies.,Barbara isn't hated by the prints.,Barbara isn't hated by the,ladies,prints,syntax,s-selection,animate_subject_passive,True,True,False,False,844,hated
845,That car isn't sold by some offspring.,That car isn't sold by some governments.,That car isn't sold by some,offspring,governments,syntax,s-selection,animate_subject_passive,True,True,False,False,845,sold
846,The cafe was explored by the dancer.,The cafe was explored by the deer.,The cafe was explored by the,dancer,deer,syntax,s-selection,animate_subject_passive,True,True,False,False,846,explored
847,Most peppers weren't brought by some student.,Most peppers weren't brought by some screen.,Most peppers weren't brought by some,student,screen,syntax,s-selection,animate_subject_passive,True,True,False,False,847,brought
848,Debra was talked to by some children.,Debra was talked to by some turtle.,Debra was talked to by some,children,turtle,syntax,s-selection,animate_subject_passive,True,True,False,False,848,talked
849,Those glaciers weren't gone to by the senators.,Those glaciers weren't gone to by the fish.,Those glaciers weren't gone to by the,senators,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,849,gone
850,Candice isn't hired by the woman.,Candice isn't hired by the fish.,Candice isn't hired by the,woman,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,850,hired
851,The cafes aren't toured by some woman.,The cafes aren't toured by some computers.,The cafes aren't toured by some,woman,computers,syntax,s-selection,animate_subject_passive,True,True,False,False,851,toured
852,The plate wasn't broken by some pedestrian.,The plate wasn't broken by some deer.,The plate wasn't broken by some,pedestrian,deer,syntax,s-selection,animate_subject_passive,True,True,False,False,852,broken
853,Grace isn't admired by some men.,Grace isn't admired by some shawl.,Grace isn't admired by some,men,shawl,syntax,s-selection,animate_subject_passive,True,True,False,False,853,admired
854,The library isn't exited by the child.,The library isn't exited by the icicles.,The library isn't exited by the,child,icicles,syntax,s-selection,animate_subject_passive,True,True,False,False,854,exited
855,The river isn't boycotted by some driver.,The river isn't boycotted by some lights.,The river isn't boycotted by some,driver,lights,syntax,s-selection,animate_subject_passive,True,True,False,False,855,boycotted
856,Sandra is listened to by some actor.,Sandra is listened to by some carts.,Sandra is listened to by some,actor,carts,syntax,s-selection,animate_subject_passive,True,True,False,False,856,listened
857,Steve wasn't left by the people.,Steve wasn't left by the louse.,Steve wasn't left by the,people,louse,syntax,s-selection,animate_subject_passive,True,True,False,False,857,left
858,Lawrence was listened to by some cashiers.,Lawrence was listened to by some skirt.,Lawrence was listened to by some,cashiers,skirt,syntax,s-selection,animate_subject_passive,True,True,False,False,858,listened
859,Some museum isn't arrived at by some dancers.,Some museum isn't arrived at by some photograph.,Some museum isn't arrived at by some,dancers,photograph,syntax,s-selection,animate_subject_passive,True,True,False,False,859,arrived
860,Rebecca wasn't appreciated by some patients.,Rebecca wasn't appreciated by some brochure.,Rebecca wasn't appreciated by some,patients,brochure,syntax,s-selection,animate_subject_passive,True,True,False,False,860,appreciated
861,Every newspaper article isn't scanned by some guests.,Every newspaper article isn't scanned by some hamster.,Every newspaper article isn't scanned by some,guests,hamster,syntax,s-selection,animate_subject_passive,True,True,False,False,861,scanned
862,Jane was observed by the woman.,Jane was observed by the glasses.,Jane was observed by the,woman,glasses,syntax,s-selection,animate_subject_passive,True,True,False,False,862,observed
863,The river isn't discussed by some teachers.,The river isn't discussed by some door.,The river isn't discussed by some,teachers,door,syntax,s-selection,animate_subject_passive,True,True,False,False,863,discussed
864,Jill isn't healed by some boy.,Jill isn't healed by some mice.,Jill isn't healed by some,boy,mice,syntax,s-selection,animate_subject_passive,True,True,False,False,864,healed
865,Some grocery store wasn't driven to by some actresses.,Some grocery store wasn't driven to by some movie.,Some grocery store wasn't driven to by some,actresses,movie,syntax,s-selection,animate_subject_passive,True,True,False,False,865,driven
866,Trucks are brought by some cashier.,Trucks are brought by some chicken.,Trucks are brought by some,cashier,chicken,syntax,s-selection,animate_subject_passive,True,True,False,False,866,brought
867,A ladder is climbed up by the cashiers.,A ladder is climbed up by the books.,A ladder is climbed up by the,cashiers,books,syntax,s-selection,animate_subject_passive,True,True,False,False,867,climbed
868,Charles was noticed by some offspring.,Charles was noticed by some series.,Charles was noticed by some,offspring,series,syntax,s-selection,animate_subject_passive,True,True,False,False,868,noticed
869,A lot of grocery stores aren't arrived at by some woman.,A lot of grocery stores aren't arrived at by some banana.,A lot of grocery stores aren't arrived at by some,woman,banana,syntax,s-selection,animate_subject_passive,True,True,False,False,869,arrived
870,That customer is known by some women.,That customer is known by some fish.,That customer is known by some,women,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,870,known
871,That mirror is cleaned by the dancer.,That mirror is cleaned by the muffins.,That mirror is cleaned by the,dancer,muffins,syntax,s-selection,animate_subject_passive,True,True,False,False,871,cleaned
872,These glaciers aren't remembered by the alumni.,These glaciers aren't remembered by the pasta.,These glaciers aren't remembered by the,alumni,pasta,syntax,s-selection,animate_subject_passive,True,True,False,False,872,remembered
873,Amy is complained about by the people.,Amy is complained about by the theses.,Amy is complained about by the,people,theses,syntax,s-selection,animate_subject_passive,True,True,False,False,873,complained
874,Many public parks were found by the guests.,Many public parks were found by the rabbit.,Many public parks were found by the,guests,rabbit,syntax,s-selection,animate_subject_passive,True,True,False,False,874,found
875,Aaron was thought about by some actresses.,Aaron was thought about by some screens.,Aaron was thought about by some,actresses,screens,syntax,s-selection,animate_subject_passive,True,True,False,False,875,thought
876,A lot of girls weren't concealed by some patients.,A lot of girls weren't concealed by some play.,A lot of girls weren't concealed by some,patients,play,syntax,s-selection,animate_subject_passive,True,True,False,False,876,concealed
877,All glaciers are arrived at by the customers.,All glaciers are arrived at by the deer.,All glaciers are arrived at by the,customers,deer,syntax,s-selection,animate_subject_passive,True,True,False,False,877,arrived
878,Dawn was kissed by some child.,Dawn was kissed by some convertible.,Dawn was kissed by some,child,convertible,syntax,s-selection,animate_subject_passive,True,True,False,False,878,kissed
879,Some couch is broken by the teenagers.,Some couch is broken by the socks.,Some couch is broken by the,teenagers,socks,syntax,s-selection,animate_subject_passive,True,True,False,False,879,broken
880,A lot of stairs weren't descended by the alumnus.,A lot of stairs weren't descended by the lice.,A lot of stairs weren't descended by the,alumnus,lice,syntax,s-selection,animate_subject_passive,True,True,False,False,880,descended
881,Rachelle was left by the waitress.,Rachelle was left by the steps.,Rachelle was left by the,waitress,steps,syntax,s-selection,animate_subject_passive,True,True,False,False,881,left
882,That grocery store isn't bought by some patient.,That grocery store isn't bought by some photographs.,That grocery store isn't bought by some,patient,photographs,syntax,s-selection,animate_subject_passive,True,True,False,False,882,bought
883,David isn't cared for by some actresses.,David isn't cared for by some cars.,David isn't cared for by some,actresses,cars,syntax,s-selection,animate_subject_passive,True,True,False,False,883,cared
884,Marie is observed by some teenagers.,Marie is observed by some report.,Marie is observed by some,teenagers,report,syntax,s-selection,animate_subject_passive,True,True,False,False,884,observed
885,College campuses were skated around by some man.,College campuses were skated around by some photograph.,College campuses were skated around by some,man,photograph,syntax,s-selection,animate_subject_passive,True,True,False,False,885,skated
886,Melissa isn't observed by the woman.,Melissa isn't observed by the box.,Melissa isn't observed by the,woman,box,syntax,s-selection,animate_subject_passive,True,True,False,False,886,observed
887,A lot of high schools weren't biked to by some customer.,A lot of high schools weren't biked to by some play.,A lot of high schools weren't biked to by some,customer,play,syntax,s-selection,animate_subject_passive,True,True,False,False,887,biked
888,Frank isn't cured by some child.,Frank isn't cured by some paralysis.,Frank isn't cured by some,child,paralysis,syntax,s-selection,animate_subject_passive,True,True,False,False,888,cured
889,Some mountains are walked through by some guests.,Some mountains are walked through by some company.,Some mountains are walked through by some,guests,company,syntax,s-selection,animate_subject_passive,True,True,False,False,889,walked
890,Many ladders weren't climbed down by some child.,Many ladders weren't climbed down by some tooth.,Many ladders weren't climbed down by some,child,tooth,syntax,s-selection,animate_subject_passive,True,True,False,False,890,climbed
891,A lot of skateboards are broken by the teachers.,A lot of skateboards are broken by the drawings.,A lot of skateboards are broken by the,teachers,drawings,syntax,s-selection,animate_subject_passive,True,True,False,False,891,broken
892,A shirt was messed up by some customer.,A shirt was messed up by some nose.,A shirt was messed up by some,customer,nose,syntax,s-selection,animate_subject_passive,True,True,False,False,892,messed
893,Some cart is fixed by the adult.,Some cart is fixed by the nose.,Some cart is fixed by the,adult,nose,syntax,s-selection,animate_subject_passive,True,True,False,False,893,fixed
894,The Clintons weren't remembered by the pedestrians.,The Clintons weren't remembered by the slopes.,The Clintons weren't remembered by the,pedestrians,slopes,syntax,s-selection,animate_subject_passive,True,True,False,False,894,remembered
895,These grocery stores weren't run around by some men.,These grocery stores weren't run around by some rabbits.,These grocery stores weren't run around by some,men,rabbits,syntax,s-selection,animate_subject_passive,True,True,False,False,895,run
896,Mary is helped by the student.,Mary is helped by the rugs.,Mary is helped by the,student,rugs,syntax,s-selection,animate_subject_passive,True,True,False,False,896,helped
897,Robert was known by the actresses.,Robert was known by the ox.,Robert was known by the,actresses,ox,syntax,s-selection,animate_subject_passive,True,True,False,False,897,known
898,Steven was helped by some waitress.,Steven was helped by some paralyses.,Steven was helped by some,waitress,paralyses,syntax,s-selection,animate_subject_passive,True,True,False,False,898,helped
899,Many newspaper articles are scanned by some alumnus.,Many newspaper articles are scanned by some car.,Many newspaper articles are scanned by some,alumnus,car,syntax,s-selection,animate_subject_passive,True,True,False,False,899,scanned
900,Candice was concealed by the guys.,Candice was concealed by the tomatoes.,Candice was concealed by the,guys,tomatoes,syntax,s-selection,animate_subject_passive,True,True,False,False,900,concealed
901,Kimberley was fled from by some people.,Kimberley was fled from by some drawings.,Kimberley was fled from by some,people,drawings,syntax,s-selection,animate_subject_passive,True,True,False,False,901,fled
902,Cynthia isn't criticized by some drivers.,Cynthia isn't criticized by some analysis.,Cynthia isn't criticized by some,drivers,analysis,syntax,s-selection,animate_subject_passive,True,True,False,False,902,criticized
903,Galileo isn't disliked by the adults.,Galileo isn't disliked by the skateboards.,Galileo isn't disliked by the,adults,skateboards,syntax,s-selection,animate_subject_passive,True,True,False,False,903,disliked
904,That art gallery wasn't explored by some customers.,That art gallery wasn't explored by some socks.,That art gallery wasn't explored by some,customers,socks,syntax,s-selection,animate_subject_passive,True,True,False,False,904,explored
905,Some documentaries were scanned by some person.,Some documentaries were scanned by some convertible.,Some documentaries were scanned by some,person,convertible,syntax,s-selection,animate_subject_passive,True,True,False,False,905,scanned
906,Some teenagers were talked about by some lady.,Some teenagers were talked about by some water.,Some teenagers were talked about by some,lady,water,syntax,s-selection,animate_subject_passive,True,True,False,False,906,talked
907,Rachelle isn't concealed by the girls.,Rachelle isn't concealed by the radii.,Rachelle isn't concealed by the,girls,radii,syntax,s-selection,animate_subject_passive,True,True,False,False,907,concealed
908,Joel is investigated by the boys.,Joel is investigated by the ox.,Joel is investigated by the,boys,ox,syntax,s-selection,animate_subject_passive,True,True,False,False,908,investigated
909,Irene isn't discovered by some customer.,Irene isn't discovered by some screens.,Irene isn't discovered by some,customer,screens,syntax,s-selection,animate_subject_passive,True,True,False,False,909,discovered
910,Closets were exited by the doctors.,Closets were exited by the dresses.,Closets were exited by the,doctors,dresses,syntax,s-selection,animate_subject_passive,True,True,False,False,910,exited
911,Marcus was forgotten by the guys.,Marcus was forgotten by the rabbits.,Marcus was forgotten by the,guys,rabbits,syntax,s-selection,animate_subject_passive,True,True,False,False,911,forgotten
912,Sharon was respected by the people.,Sharon was respected by the cilantro.,Sharon was respected by the,people,cilantro,syntax,s-selection,animate_subject_passive,True,True,False,False,912,respected
913,That story is examined by the customers.,That story is examined by the turtles.,That story is examined by the,customers,turtles,syntax,s-selection,animate_subject_passive,True,True,False,False,913,examined
914,Mary is watched by some guests.,Mary is watched by some pictures.,Mary is watched by some,guests,pictures,syntax,s-selection,animate_subject_passive,True,True,False,False,914,watched
915,This high school is cleaned by some students.,This high school is cleaned by some parenthesis.,This high school is cleaned by some,students,parenthesis,syntax,s-selection,animate_subject_passive,True,True,False,False,915,cleaned
916,Some child was insulted by the child.,Some child was insulted by the shirt.,Some child was insulted by the,child,shirt,syntax,s-selection,animate_subject_passive,True,True,False,False,916,insulted
917,Kenneth wasn't complained about by the pedestrians.,Kenneth wasn't complained about by the fish.,Kenneth wasn't complained about by the,pedestrians,fish,syntax,s-selection,animate_subject_passive,True,True,False,False,917,complained
918,A lot of lakes were dropped by by some waiters.,A lot of lakes were dropped by by some icicle.,A lot of lakes were dropped by by some,waiters,icicle,syntax,s-selection,animate_subject_passive,True,True,False,False,918,dropped
919,Sally isn't disliked by the pedestrian.,Sally isn't disliked by the company.,Sally isn't disliked by the,pedestrian,company,syntax,s-selection,animate_subject_passive,True,True,False,False,919,disliked
920,Tracy is talked about by some offspring.,Tracy is talked about by some slope.,Tracy is talked about by some,offspring,slope,syntax,s-selection,animate_subject_passive,True,True,False,False,920,talked
921,Some museums are arrived at by the child.,Some museums are arrived at by the university.,Some museums are arrived at by the,child,university,syntax,s-selection,animate_subject_passive,True,True,False,False,921,arrived
922,Vases were broken by the boy.,Vases were broken by the plays.,Vases were broken by the,boy,plays,syntax,s-selection,animate_subject_passive,True,True,False,False,922,broken
923,Harvard University was walked through by some child.,Harvard University was walked through by some dog.,Harvard University was walked through by some,child,dog,syntax,s-selection,animate_subject_passive,True,True,False,False,923,walked
924,Tara wasn't argued about by the guests.,Tara wasn't argued about by the thesis.,Tara wasn't argued about by the,guests,thesis,syntax,s-selection,animate_subject_passive,True,True,False,False,924,argued
925,Rebecca wasn't watched by some cashier.,Rebecca wasn't watched by some convertibles.,Rebecca wasn't watched by some,cashier,convertibles,syntax,s-selection,animate_subject_passive,True,True,False,False,925,watched
926,Many grocery stores are taken by the alumni.,Many grocery stores are taken by the window.,Many grocery stores are taken by the,alumni,window,syntax,s-selection,animate_subject_passive,True,True,False,False,926,taken
927,Jennifer was visited by some waiter.,Jennifer was visited by some lights.,Jennifer was visited by some,waiter,lights,syntax,s-selection,animate_subject_passive,True,True,False,False,927,visited
928,Elizabeth isn't noticed by the drivers.,Elizabeth isn't noticed by the prints.,Elizabeth isn't noticed by the,drivers,prints,syntax,s-selection,animate_subject_passive,True,True,False,False,928,noticed
929,Some dancers are approached by some senator.,Some dancers are approached by some car.,Some dancers are approached by some,senator,car,syntax,s-selection,animate_subject_passive,True,True,False,False,929,approached
930,All chairs aren't thought about by the waiter.,All chairs aren't thought about by the drawings.,All chairs aren't thought about by the,waiter,drawings,syntax,s-selection,animate_subject_passive,True,True,False,False,930,thought
931,Samuel is listened to by the child.,Samuel is listened to by the analysis.,Samuel is listened to by the,child,analysis,syntax,s-selection,animate_subject_passive,True,True,False,False,931,listened
932,Some waiters weren't hugged by some waiter.,Some waiters weren't hugged by some book.,Some waiters weren't hugged by some,waiter,book,syntax,s-selection,animate_subject_passive,True,True,False,False,932,hugged
933,Every lake isn't passed by some waiters.,Every lake isn't passed by some broccoli.,Every lake isn't passed by some,waiters,broccoli,syntax,s-selection,animate_subject_passive,True,True,False,False,933,passed
934,Many people weren't appreciated by some pedestrians.,Many people weren't appreciated by some university.,Many people weren't appreciated by some,pedestrians,university,syntax,s-selection,animate_subject_passive,True,True,False,False,934,appreciated
935,Carolyn is fled from by some doctor.,Carolyn is fled from by some bread.,Carolyn is fled from by some,doctor,bread,syntax,s-selection,animate_subject_passive,True,True,False,False,935,fled
936,The essay wasn't scanned by some men.,The essay wasn't scanned by some hypothesis.,The essay wasn't scanned by some,men,hypothesis,syntax,s-selection,animate_subject_passive,True,True,False,False,936,scanned
