,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
783,David hasn't cured Daniel.,David haven't cured Daniel.,David,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,783,David,David
784,The cashier is driving to these hospitals.,The cashier are driving to these hospitals.,The cashier,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,784,cashier,The cashier
785,Current events are embarrassing Dan.,Current events is embarrassing Dan.,Current events,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,785,events,Current events
786,Benjamin references Donald.,Benjamin reference Donald.,Benjamin,references,reference,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,786,Benjamin,Benjamin
787,Becky sells the book.,Becky sell the book.,Becky,sells,sell,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,787,Becky,Becky
788,Brian hasn't sounded like a senator.,Brian haven't sounded like a senator.,Brian,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,788,Brian,Brian
789,The teachers skate around a mountain.,The teachers skates around a mountain.,The teachers,skate,skates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,789,teachers,The teachers
790,Sarah sells this muffin.,Sarah sell this muffin.,Sarah,sells,sell,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,790,Sarah,Sarah
791,These ladies fix the plate.,These ladies fixes the plate.,These ladies,fix,fixes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,791,ladies,These ladies
792,Sheila hasn't dropped by every art gallery.,Sheila haven't dropped by every art gallery.,Sheila,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,792,Sheila,Sheila
793,Keith is observing Eric.,Keith are observing Eric.,Keith,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,793,Keith,Keith
794,Actors tour all grocery stores.,Actors tours all grocery stores.,Actors,tour,tours,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,794,Actors,Actors
795,A lot of pedestrians stuns Diane.,A lot of pedestrians stun Diane.,A lot of pedestrians,stuns,stun,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,795,lot,A lot of pedestrians
796,Alexander is kissing Karen.,Alexander were kissing Karen.,Alexander,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,796,Alexander,Alexander
797,Roger climbs up many ladders.,Roger climb up many ladders.,Roger,climbs,climb,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,797,Roger,Roger
798,Homer wasn't arguing about Kirsten.,Homer weren't arguing about Kirsten.,Homer,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,798,Homer,Homer
799,Christina is listening to some dancer.,Christina are listening to some dancer.,Christina,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,799,Christina,Christina
800,These reports astound these waitresses.,These reports astounds these waitresses.,These reports,astound,astounds,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,800,reports,These reports
801,The dancer lifts many grocery stores.,The dancer lift many grocery stores.,The dancer,lifts,lift,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,801,dancer,The dancer
802,Kristen has respected Jennifer.,Kristen have respected Jennifer.,Kristen,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,802,Kristen,Kristen
803,The lady investigates Benjamin.,The lady investigate Benjamin.,The lady,investigates,investigate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,803,lady,The lady
804,Heidi has respected Melissa.,Heidi have respected Melissa.,Heidi,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,804,Heidi,Heidi
805,Carla discovers Benjamin.,Carla discover Benjamin.,Carla,discovers,discover,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,805,Carla,Carla
806,All patients ascend these hills.,All patients ascends these hills.,All patients,ascend,ascends,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,806,patients,All patients
807,Tanya wasn't bringing this mirror.,Tanya weren't bringing this mirror.,Tanya,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,807,Tanya,Tanya
808,Peter has respected Karen.,Peter have respected Karen.,Peter,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,808,Peter,Peter
809,Amy drops by a lot of rivers.,Amy drop by a lot of rivers.,Amy,drops,drop,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,809,Amy,Amy
810,A lot of girls are arriving at the public parks.,A lot of girls is arriving at the public parks.,A lot of girls,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,810,lot,A lot of girls
811,Every box has bothered Ronald.,Every box have bothered Ronald.,Every box,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,811,box,Every box
812,Stacey listens to Mark.,Stacey listen to Mark.,Stacey,listens,listen,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,812,Stacey,Stacey
813,That library impresses Rachel.,That library impress Rachel.,That library,impresses,impress,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,813,library,That library
814,The Borgias have questioned Sherry.,The Borgias has questioned Sherry.,The Borgias,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,814,Borgias,The Borgias
815,All cashiers go to that movie theater.,All cashiers goes to that movie theater.,All cashiers,go,goes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,815,cashiers,All cashiers
816,Beth hasn't boycotted some association.,Beth haven't boycotted some association.,Beth,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,816,Beth,Beth
817,Sally is stunning Andrea.,Sally were stunning Andrea.,Sally,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,817,Sally,Sally
818,All waitresses are disagreeing with that lady.,All waitresses is disagreeing with that lady.,All waitresses,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,818,waitresses,All waitresses
819,The guy has questioned the hospital.,The guy have questioned the hospital.,The guy,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,819,guy,The guy
820,Gregory has bored Omar.,Gregory have bored Omar.,Gregory,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,820,Gregory,Gregory
821,A lot of cashiers impress Lawrence.,A lot of cashiers impresses Lawrence.,A lot of cashiers,impress,impresses,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,821,lot,A lot of cashiers
822,Most closets have embarrassed Monet.,Most closets has embarrassed Monet.,Most closets,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,822,closets,Most closets
823,The steak distracts a school.,The steak distract a school.,The steak,distracts,distract,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,823,steak,The steak
824,The dancers skate around all libraries.,The dancers skates around all libraries.,The dancers,skate,skates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,824,dancers,The dancers
825,Leslie conceals most restaurants.,Leslie conceal most restaurants.,Leslie,conceals,conceal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,825,Leslie,Leslie
826,Every spotlight embarrasses Lissa.,Every spotlight embarrass Lissa.,Every spotlight,embarrasses,embarrass,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,826,spotlight,Every spotlight
827,Edward descends all hills.,Edward descend all hills.,Edward,descends,descend,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,827,Edward,Edward
828,Stacey was messing up those glasses.,Stacey were messing up those glasses.,Stacey,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,828,Stacey,Stacey
829,This wheelbarrow bothers every legislature.,This wheelbarrow bother every legislature.,This wheelbarrow,bothers,bother,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,829,wheelbarrow,This wheelbarrow
830,The government has praised Linda.,The government have praised Linda.,The government,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,830,government,The government
831,Douglas tours a lake.,Douglas tour a lake.,Douglas,tours,tour,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,831,Douglas,Douglas
832,Derek wasn't confusing Julie.,Derek weren't confusing Julie.,Derek,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,832,Derek,Derek
833,The patients remember a mall.,The patients remembers a mall.,The patients,remember,remembers,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,833,patients,The patients
834,Heather was watching Alicia.,Heather were watching Alicia.,Heather,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,834,Heather,Heather
835,The Clintons heal a boy.,The Clintons heals a boy.,The Clintons,heal,heals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,835,Clintons,The Clintons
836,Eric hasn't visited many actresses.,Eric haven't visited many actresses.,Eric,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,836,Eric,Eric
837,Kristen wasn't working with every teacher.,Kristen weren't working with every teacher.,Kristen,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,837,Kristen,Kristen
838,Gerald insults a lot of plays.,Gerald insult a lot of plays.,Gerald,insults,insult,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,838,Gerald,Gerald
839,Many teachers climb up a lot of slopes.,Many teachers climbs up a lot of slopes.,Many teachers,climb,climbs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,839,teachers,Many teachers
840,Those customers examine those commentaries.,Those customers examines those commentaries.,Those customers,examine,examines,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,840,customers,Those customers
841,Maria is running around a college campus.,Maria are running around a college campus.,Maria,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,841,Maria,Maria
842,Guy finds Thomas.,Guy find Thomas.,Guy,finds,find,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,842,Guy,Guy
843,Rhonda wasn't dropping by a cafe.,Rhonda aren't dropping by a cafe.,Rhonda,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,843,Rhonda,Rhonda
844,Cynthia knows some boy.,Cynthia know some boy.,Cynthia,knows,know,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,844,Cynthia,Cynthia
845,Those legislatures forget Leslie.,Those legislatures forgets Leslie.,Those legislatures,forget,forgets,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,845,legislatures,Those legislatures
846,Guys haven't returned to Sarah.,Guys hasn't returned to Sarah.,Guys,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,846,Guys,Guys
847,Some teacher hugs Bradley.,Some teacher hug Bradley.,Some teacher,hugs,hug,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,847,teacher,Some teacher
848,Every hospital hasn't distracted Brad.,Every hospital haven't distracted Brad.,Every hospital,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,848,hospital,Every hospital
849,Natalie hates Dawn.,Natalie hate Dawn.,Natalie,hates,hate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,849,Natalie,Natalie
850,Jill hasn't discovered Randolf.,Jill haven't discovered Randolf.,Jill,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,850,Jill,Jill
851,Colleen discovers Gerald.,Colleen discover Gerald.,Colleen,discovers,discover,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,851,Colleen,Colleen
852,Gloves haven't disturbed Anna.,Gloves hasn't disturbed Anna.,Gloves,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,852,Gloves,Gloves
853,Vincent has remembered Timothy.,Vincent have remembered Timothy.,Vincent,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,853,Vincent,Vincent
854,Gerald has helped Tara.,Gerald have helped Tara.,Gerald,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,854,Gerald,Gerald
855,Many customers fix the skateboard.,Many customers fixes the skateboard.,Many customers,fix,fixes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,855,customers,Many customers
856,Keith lifts planes.,Keith lift planes.,Keith,lifts,lift,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,856,Keith,Keith
857,Robert has questioned the Lutherans.,Robert have questioned the Lutherans.,Robert,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,857,Robert,Robert
858,Stephanie has confused Natalie.,Stephanie have confused Natalie.,Stephanie,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,858,Stephanie,Stephanie
859,Stacy isn't boasting about Russell.,Stacy aren't boasting about Russell.,Stacy,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,859,Stacy,Stacy
860,These libraries talk to Steven.,These libraries talks to Steven.,These libraries,talk,talks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,860,libraries,These libraries
861,Christopher has run around the river.,Christopher have run around the river.,Christopher,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,861,Christopher,Christopher
862,Veronica has criticized Claire.,Veronica have criticized Claire.,Veronica,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,862,Veronica,Veronica
863,Alexander wasn't finding the child.,Alexander aren't finding the child.,Alexander,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,863,Alexander,Alexander
864,Tamara has passed a bank.,Tamara have passed a bank.,Tamara,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,864,Tamara,Tamara
865,The movie theater was distracting Dan.,The movie theater were distracting Dan.,The movie theater,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,865,theater,The movie theater
866,That student hasn't climbed up many mountains.,That student haven't climbed up many mountains.,That student,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,866,student,That student
867,The Lutherans talk to Tina.,The Lutherans talks to Tina.,The Lutherans,talk,talks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,867,Lutherans,The Lutherans
868,Many rabbits shock Tina.,Many rabbits shocks Tina.,Many rabbits,shock,shocks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,868,rabbits,Many rabbits
869,Julia hasn't healed this guy.,Julia haven't healed this guy.,Julia,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,869,Julia,Julia
870,All customers sell those dishes.,All customers sells those dishes.,All customers,sell,sells,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,870,customers,All customers
871,Some pedestrians reveal every tomato.,Some pedestrians reveals every tomato.,Some pedestrians,reveal,reveals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,871,pedestrians,Some pedestrians
872,Amelia wears every glove.,Amelia wear every glove.,Amelia,wears,wear,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,872,Amelia,Amelia
873,Michelle is researching an essay.,Michelle were researching an essay.,Michelle,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,873,Michelle,Michelle
874,Sonia has fled from Ellen.,Sonia have fled from Ellen.,Sonia,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,874,Sonia,Sonia
875,The Borgias clean the shawl.,The Borgias cleans the shawl.,The Borgias,clean,cleans,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,875,Borgias,The Borgias
876,The rugs resemble those drawings.,The rugs resembles those drawings.,The rugs,resemble,resembles,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,876,rugs,The rugs
877,Julia wasn't appreciating Jodi.,Julia weren't appreciating Jodi.,Julia,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,877,Julia,Julia
878,Some senators fix every glass.,Some senators fixes every glass.,Some senators,fix,fixes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,878,senators,Some senators
879,Carlos kisses most children.,Carlos kiss most children.,Carlos,kisses,kiss,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,879,Carlos,Carlos
880,Those children discover a cafe.,Those children discovers a cafe.,Those children,discover,discovers,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,880,children,Those children
881,Jennifer drops by the Great Lakes.,Jennifer drop by the Great Lakes.,Jennifer,drops,drop,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,881,Jennifer,Jennifer
882,The Clintons fires Gregory.,The Clintons fire Gregory.,The Clintons,fires,fire,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,882,Clintons,The Clintons
883,This library is annoying Ann.,This library are annoying Ann.,This library,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,883,library,This library
884,A lot of guests dislike Heather.,A lot of guests dislikes Heather.,A lot of guests,dislike,dislikes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,884,lot,A lot of guests
885,Those students arrive at those malls.,Those students arrives at those malls.,Those students,arrive,arrives,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,885,students,Those students
886,Senators bothers Daniel.,Senators bother Daniel.,Senators,bothers,bother,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,886,Senators,Senators
887,These boys aren't lifting those projectors.,These boys wasn't lifting those projectors.,These boys,aren't,wasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,887,boys,These boys
888,Those cashiers reveal Paul.,Those cashiers reveals Paul.,Those cashiers,reveal,reveals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,888,cashiers,Those cashiers
889,Joel has known every adult.,Joel have known every adult.,Joel,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,889,Joel,Joel
890,The Borgias shocks Elaine.,The Borgias shock Elaine.,The Borgias,shocks,shock,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,890,Borgias,The Borgias
891,The carts haven't annoyed Holly.,The carts hasn't annoyed Holly.,The carts,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,891,carts,The carts
892,The Lutherans investigate Ellen.,The Lutherans investigates Ellen.,The Lutherans,investigate,investigates,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,892,Lutherans,The Lutherans
893,Caroline hasn't hidden Carolyn.,Caroline haven't hidden Carolyn.,Caroline,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,893,Caroline,Caroline
894,Pork annoys Jane.,Pork annoy Jane.,Pork,annoys,annoy,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,894,Pork,Pork
895,This picture looks like that slope.,This picture look like that slope.,This picture,looks,look,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,895,picture,This picture
896,These bicycles annoy Thomas.,These bicycles annoys Thomas.,These bicycles,annoy,annoys,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,896,bicycles,These bicycles
897,Most drivers conceal Joel.,Most drivers conceals Joel.,Most drivers,conceal,conceals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,897,drivers,Most drivers
898,Gina boycotts every closet.,Gina boycott every closet.,Gina,boycotts,boycott,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,898,Gina,Gina
899,Candice wears a skirt.,Candice wear a skirt.,Candice,wears,wear,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,899,Candice,Candice
900,Tara has every fork.,Tara have every fork.,Tara,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,900,Tara,Tara
901,Phillip was hugging Janet.,Phillip were hugging Janet.,Phillip,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,901,Phillip,Phillip
902,Galileo isn't observing many waitresses.,Galileo weren't observing many waitresses.,Galileo,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,902,Galileo,Galileo
903,Jacqueline isn't boring Victoria.,Jacqueline aren't boring Victoria.,Jacqueline,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,903,Jacqueline,Jacqueline
904,Carmen isn't boycotting the libraries.,Carmen weren't boycotting the libraries.,Carmen,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,904,Carmen,Carmen
905,Michelle lifts the doors.,Michelle lift the doors.,Michelle,lifts,lift,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,905,Michelle,Michelle
906,Patricia lifts every banana.,Patricia lift every banana.,Patricia,lifts,lift,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,906,Patricia,Patricia
907,Richard isn't cleaning a lot of cars.,Richard aren't cleaning a lot of cars.,Richard,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,907,Richard,Richard
908,The Borgias wear the coat.,The Borgias wears the coat.,The Borgias,wear,wears,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,908,Borgias,The Borgias
909,The Borgias like some book.,The Borgias likes some book.,The Borgias,like,likes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,909,NA,NA
910,Kristen goes to the lake.,Kristen go to the lake.,Kristen,goes,go,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,910,Kristen,Kristen
911,The tomato resembles a lot of prints.,The tomato resemble a lot of prints.,The tomato,resembles,resemble,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,911,tomato,The tomato
912,The girls ascend those ladders.,The girls ascends those ladders.,The girls,ascend,ascends,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,912,girls,The girls
913,Martin has broken the forks.,Martin have broken the forks.,Martin,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,913,Martin,Martin
914,Every cat hasn't disgusted all people.,Every cat haven't disgusted all people.,Every cat,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,914,cat,Every cat
915,Ann sees Tanya.,Ann see Tanya.,Ann,sees,see,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,915,Ann,Ann
916,Richard wasn't walking through this glacier.,Richard aren't walking through this glacier.,Richard,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,916,Richard,Richard
917,These hamsters ascend that ladder.,These hamsters ascends that ladder.,These hamsters,ascend,ascends,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,917,hamsters,These hamsters
918,Curtis hasn't escaped from Sandra.,Curtis haven't escaped from Sandra.,Curtis,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,918,Curtis,Curtis
919,A senator isn't taking most pants.,A senator aren't taking most pants.,A senator,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,919,senator,A senator
920,Nicole has walked through this bank.,Nicole have walked through this bank.,Nicole,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,920,Nicole,Nicole
921,Donald has brought all candles.,Donald have brought all candles.,Donald,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,921,Donald,Donald
922,Elaine leaves Timothy.,Elaine leave Timothy.,Elaine,leaves,leave,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,922,Elaine,Elaine
923,Most pedestrians work with William.,Most pedestrians works with William.,Most pedestrians,work,works,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,923,pedestrians,Most pedestrians
924,Irene hasn't ascended a lot of hills.,Irene haven't ascended a lot of hills.,Irene,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,924,Irene,Irene
925,All pedestrians have scanned the commentary.,All pedestrians has scanned the commentary.,All pedestrians,have,has,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,925,pedestrians,All pedestrians
926,Those senators exit college campuses.,Those senators exits college campuses.,Those senators,exit,exits,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,926,senators,Those senators
927,Heidi isn't exploring Harvard University.,Heidi weren't exploring Harvard University.,Heidi,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,927,Heidi,Heidi
928,Cindy isn't noticing some teachers.,Cindy aren't noticing some teachers.,Cindy,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,928,Cindy,Cindy
929,Wendy wasn't selling most hills.,Wendy weren't selling most hills.,Wendy,wasn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,929,Wendy,Wendy
930,Julia hasn't hidden most art galleries.,Julia haven't hidden most art galleries.,Julia,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,930,Julia,Julia
931,Bradley hasn't scanned that play.,Bradley haven't scanned that play.,Bradley,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,931,Bradley,Bradley
932,The chairs are bothering some women.,The chairs is bothering some women.,The chairs,are,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,932,chairs,The chairs
933,Prints were distracting Julie.,Prints is distracting Julie.,Prints,were,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,933,Prints,Prints
