,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
764,The rug had irritated those small banks.,The rug had irritated those small bank.,The rug had irritated those small,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,764,those
765,The adults appreciated this bad documentary.,The adults appreciated this bad documentaries.,The adults appreciated this bad,documentary,documentaries,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,765,this
766,Brian returns to that new grocery store.,Brian returns to that new grocery stores.,Brian returns to that new,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,766,that
767,Caroline wore that blue hat.,Caroline wore that blue hats.,Caroline wore that blue,hat,hats,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,767,that
768,Elaine wasn't concealing those good reports.,Elaine wasn't concealing those good report.,Elaine wasn't concealing those good,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,768,those
769,All boys are investigating that lucky teenager.,All boys are investigating that lucky teenagers.,All boys are investigating that lucky,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,769,that
770,Tonya dropped by those black malls.,Tonya dropped by those black mall.,Tonya dropped by those black,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,770,those
771,Many ladders are stunning this old doctor.,Many ladders are stunning this old doctors.,Many ladders are stunning this old,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,771,this
772,Most organizations appreciate these good cafes.,Most organizations appreciate these good cafe.,Most organizations appreciate these good,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,772,these
773,Many boys hire this unemployed adult.,Many boys hire this unemployed adults.,Many boys hire this unemployed,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,773,this
774,Brad can love this purple book.,Brad can love this purple books.,Brad can love this purple,book,books,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,774,this
775,Many cats scare that lost pedestrian.,Many cats scare that lost pedestrians.,Many cats scare that lost,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,775,that
776,The snake was disturbing that big actress.,The snake was disturbing that big actresses.,The snake was disturbing that big,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,776,that
777,Timothy hadn't bought that hard cafe.,Timothy hadn't bought that hard cafes.,Timothy hadn't bought that hard,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,777,that
778,Art galleries annoyed that bad actor.,Art galleries annoyed that bad actors.,Art galleries annoyed that bad,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,778,that
779,This window hasn't astounded that lost dancer.,This window hasn't astounded that lost dancers.,This window hasn't astounded that lost,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,779,that
780,Timothy should heal that important patient.,Timothy should heal that important patients.,Timothy should heal that important,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,780,that
781,Most teenagers scared that bad company.,Most teenagers scared that bad companies.,Most teenagers scared that bad,company,companies,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,781,that
782,A man had walked through these clean cafes.,A man had walked through these clean cafe.,A man had walked through these clean,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,782,these
783,Eric hires that ill actor.,Eric hires that ill actors.,Eric hires that ill,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,783,that
784,The women walk through this concealed college campus.,The women walk through this concealed college campuses.,The women walk through this concealed,college campus,college campuses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,784,this
785,Laurie isn't impressing this concealed guy.,Laurie isn't impressing this concealed guys.,Laurie isn't impressing this concealed,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,785,this
786,Tonya buys these purple brochures.,Tonya buys these purple brochure.,Tonya buys these purple,brochures,brochure,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,786,these
787,Angela complains about that hard pamphlet.,Angela complains about that hard pamphlets.,Angela complains about that hard,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,787,that
788,This newspaper article had hurt this clever waiter.,This newspaper article had hurt this clever waiters.,This newspaper article had hurt this clever,waiter,waiters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,788,this
789,Donna shouldn't hug those small doctors.,Donna shouldn't hug those small doctor.,Donna shouldn't hug those small,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,789,those
790,Bruce was fleeing from those serious patients.,Bruce was fleeing from those serious patient.,Bruce was fleeing from those serious,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,790,those
791,Jesus breaks these hidden couches.,Jesus breaks these hidden couch.,Jesus breaks these hidden,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,791,these
792,Brian had scared these troubled pedestrians.,Brian had scared these troubled pedestrian.,Brian had scared these troubled,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,792,these
793,Naomi questioned these gray hospitals.,Naomi questioned these gray hospital.,Naomi questioned these gray,hospitals,hospital,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,793,these
794,Sally is arguing about that popular story.,Sally is arguing about that popular stories.,Sally is arguing about that popular,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,794,that
795,Bradley dropped by this cheap restaurant.,Bradley dropped by this cheap restaurants.,Bradley dropped by this cheap,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,795,this
796,Samuel is confusing this unlucky actress.,Samuel is confusing this unlucky actresses.,Samuel is confusing this unlucky,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,796,this
797,Karen listened to that big customer.,Karen listened to that big customers.,Karen listened to that big,customer,customers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,797,that
798,Benjamin conceals those big actresses.,Benjamin conceals those big actress.,Benjamin conceals those big,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,798,those
799,This senator should return to those hidden banks.,This senator should return to those hidden bank.,This senator should return to those hidden,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,799,those
800,Girls were kissing that hopeful doctor.,Girls were kissing that hopeful doctors.,Girls were kissing that hopeful,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,800,that
801,Theresa has biked to those white malls.,Theresa has biked to those white mall.,Theresa has biked to those white,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,801,those
802,Sheila didn't hire this nice teacher.,Sheila didn't hire this nice teachers.,Sheila didn't hire this nice,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,802,this
803,Thomas hadn't visited those concealed customers.,Thomas hadn't visited those concealed customer.,Thomas hadn't visited those concealed,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,803,those
804,That cup hasn't disgusted these old waiters.,That cup hasn't disgusted these old waiter.,That cup hasn't disgusted these old,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,804,these
805,Donald doesn't know that popular student.,Donald doesn't know that popular students.,Donald doesn't know that popular,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,805,that
806,This teacher hadn't talked about this smart patient.,This teacher hadn't talked about this smart patients.,This teacher hadn't talked about this smart,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,806,this
807,An adult had worn those cheap gloves.,An adult had worn those cheap glove.,An adult had worn those cheap,gloves,glove,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,807,those
808,Valerie isn't exploring these small restaurants.,Valerie isn't exploring these small restaurant.,Valerie isn't exploring these small,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,808,these
809,A print looked like those red couches.,A print looked like those red couch.,A print looked like those red,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,809,those
810,That story disgusts those new banks.,That story disgusts those new bank.,That story disgusts those new,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,810,those
811,A glove confused these bad universities.,A glove confused these bad university.,A glove confused these bad,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,811,these
812,Kenneth watches that clever driver.,Kenneth watches that clever drivers.,Kenneth watches that clever,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,812,that
813,Some guys cared for these young cashiers.,Some guys cared for these young cashier.,Some guys cared for these young,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,813,these
814,Marla has hurt those small guests.,Marla has hurt those small guest.,Marla has hurt those small,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,814,those
815,Thomas wasn't boring these bad doctors.,Thomas wasn't boring these bad doctor.,Thomas wasn't boring these bad,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,815,these
816,The chicken bothered this red hospital.,The chicken bothered this red hospitals.,The chicken bothered this red,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,816,this
817,Steven has disliked these important guests.,Steven has disliked these important guest.,Steven has disliked these important,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,817,these
818,Mitchell took these white public parks.,Mitchell took these white public park.,Mitchell took these white,public parks,public park,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,818,these
819,Aaron has messed up these out in the open forks.,Aaron has messed up these out in the open fork.,Aaron has messed up these out in the open,forks,fork,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,819,these
820,Todd hadn't hated this excited senator.,Todd hadn't hated this excited senators.,Todd hadn't hated this excited,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,820,this
821,Martin wasn't annoying that hopeful waitress.,Martin wasn't annoying that hopeful waitresses.,Martin wasn't annoying that hopeful,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,821,that
822,Companies have those smooth reports.,Companies have those smooth report.,Companies have those smooth,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,822,those
823,Sally hasn't appreciated that big report.,Sally hasn't appreciated that big reports.,Sally hasn't appreciated that big,report,reports,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,823,that
824,Bradley hugged those smart girls.,Bradley hugged those smart girl.,Bradley hugged those smart,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,824,those
825,Tiffany isn't firing this confident guy.,Tiffany isn't firing this confident guys.,Tiffany isn't firing this confident,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,825,this
826,Sonia tours that exposed movie theater.,Sonia tours that exposed movie theaters.,Sonia tours that exposed,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,826,that
827,A lot of banks remember these exposed art galleries.,A lot of banks remember these exposed art gallery.,A lot of banks remember these exposed,art galleries,art gallery,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,827,these
828,Some door looked like this good sketch.,Some door looked like this good sketches.,Some door looked like this good,sketch,sketches,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,828,this
829,Noah investigated that fast driver.,Noah investigated that fast drivers.,Noah investigated that fast,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,829,that
830,The university was upsetting this confident dancer.,The university was upsetting this confident dancers.,The university was upsetting this confident,dancer,dancers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,830,this
831,The patients discussed those concealed reports.,The patients discussed those concealed report.,The patients discussed those concealed,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,831,those
832,The students lifted those small drawings.,The students lifted those small drawing.,The students lifted those small,drawings,drawing,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,832,those
833,A blouse upset that lost lady.,A blouse upset that lost ladies.,A blouse upset that lost,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,833,that
834,Marcus hasn't examined that concealed newspaper article.,Marcus hasn't examined that concealed newspaper articles.,Marcus hasn't examined that concealed,newspaper article,newspaper articles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,834,that
835,Donald complains about that important play.,Donald complains about that important plays.,Donald complains about that important,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,835,that
836,Patricia isn't talking about these determined dancers.,Patricia isn't talking about these determined dancer.,Patricia isn't talking about these determined,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,836,these
837,These students will confuse those rough libraries.,These students will confuse those rough library.,These students will confuse those rough,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,837,those
838,Florence had researched that important museum.,Florence had researched that important museums.,Florence had researched that important,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,838,that
839,Amanda praised that hopeful student.,Amanda praised that hopeful students.,Amanda praised that hopeful,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,839,that
840,The Lutherans hadn't praised those ill patients.,The Lutherans hadn't praised those ill patient.,The Lutherans hadn't praised those ill,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,840,those
841,Lisa doesn't notice those blue restaurants.,Lisa doesn't notice those blue restaurant.,Lisa doesn't notice those blue,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,841,those
842,The bank is talking about this good driver.,The bank is talking about this good drivers.,The bank is talking about this good,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,842,this
843,Jeffrey went to those cheap schools.,Jeffrey went to those cheap school.,Jeffrey went to those cheap,schools,school,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,843,those
844,The bread astounds this yellow bank.,The bread astounds this yellow banks.,The bread astounds this yellow,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,844,this
845,Those teenagers aren't leaving that hidden cashier.,Those teenagers aren't leaving that hidden cashiers.,Those teenagers aren't leaving that hidden,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,845,that
846,The Borgias like this blue couch.,The Borgias like this blue couchs.,The Borgias like this blue,couch,couchs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,846,this
847,Most women sound like that blue brochure.,Most women sound like that blue brochures.,Most women sound like that blue,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,847,that
848,Scott attacks those uncertain boys.,Scott attacks those uncertain boy.,Scott attacks those uncertain,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,848,those
849,This company wasn't talking about this lost pedestrian.,This company wasn't talking about this lost pedestrians.,This company wasn't talking about this lost,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,849,this
850,Every lamp aggravated these busy cashiers.,Every lamp aggravated these busy cashier.,Every lamp aggravated these busy,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,850,these
851,The bananas alarmed those fast dancers.,The bananas alarmed those fast dancer.,The bananas alarmed those fast,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,851,those
852,The Clintons hire these lucky senators.,The Clintons hire these lucky senator.,The Clintons hire these lucky,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,852,these
853,The boys weren't discussing that good pedestrian.,The boys weren't discussing that good pedestrians.,The boys weren't discussing that good,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,853,that
854,Marie broke those new glasses.,Marie broke those new glass.,Marie broke those new,glasses,glass,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,854,those
855,That boy is alarming these popular governments.,That boy is alarming these popular government.,That boy is alarming these popular,governments,government,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,855,these
856,This newspaper article wasn't astounding those hidden girls.,This newspaper article wasn't astounding those hidden girl.,This newspaper article wasn't astounding those hidden,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,856,those
857,The Lutherans know these important drivers.,The Lutherans know these important driver.,The Lutherans know these important,drivers,driver,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,857,these
858,Larry has confused that busy senator.,Larry has confused that busy senators.,Larry has confused that busy,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,858,that
859,This committee isn't describing this good pamphlet.,This committee isn't describing this good pamphlets.,This committee isn't describing this good,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,859,this
860,Benjamin is revealing this serious teacher.,Benjamin is revealing this serious teachers.,Benjamin is revealing this serious,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,860,this
861,All patients investigate that standing girl.,All patients investigate that standing girls.,All patients investigate that standing,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,861,that
862,Most waitresses talk about these gray grocery stores.,Most waitresses talk about these gray grocery store.,Most waitresses talk about these gray,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,862,these
863,Robert went to those gray movie theaters.,Robert went to those gray movie theater.,Robert went to those gray,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,863,those
864,The people left these cheap banks.,The people left these cheap bank.,The people left these cheap,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,864,these
865,Christine isn't talking to this concealed pedestrian.,Christine isn't talking to this concealed pedestrians.,Christine isn't talking to this concealed,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,865,this
866,Some children fire that nice guy.,Some children fire that nice guys.,Some children fire that nice,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,866,that
867,Benjamin messes up these black hospitals.,Benjamin messes up these black hospital.,Benjamin messes up these black,hospitals,hospital,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,867,these
868,Fish find this popular rug.,Fish find this popular rugs.,Fish find this popular,rug,rugs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,868,this
869,Daniel scanned those bad essays.,Daniel scanned those bad essay.,Daniel scanned those bad,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,869,those
870,Curtis dislikes these orange cafes.,Curtis dislikes these orange cafe.,Curtis dislikes these orange,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,870,these
871,David investigated that troubled actor.,David investigated that troubled actors.,David investigated that troubled,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,871,that
872,Maria isn't breaking those whole dishes.,Maria isn't breaking those whole dish.,Maria isn't breaking those whole,dishes,dish,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,872,those
873,Stacy concealed this important newspaper article.,Stacy concealed this important newspaper articles.,Stacy concealed this important,newspaper article,newspaper articles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,873,this
874,Dan had known that unlucky girl.,Dan had known that unlucky girls.,Dan had known that unlucky,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,874,that
875,That girl hadn't irritated this white school.,That girl hadn't irritated this white schools.,That girl hadn't irritated this white,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,875,this
876,Katherine is scanning that concealed book.,Katherine is scanning that concealed books.,Katherine is scanning that concealed,book,books,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,876,that
877,Marie hadn't broken these brown dishes.,Marie hadn't broken these brown dish.,Marie hadn't broken these brown,dishes,dish,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,877,these
878,Leslie isn't fixing that gray couch.,Leslie isn't fixing that gray couchs.,Leslie isn't fixing that gray,couch,couchs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,878,that
879,A teacher could bring this clean hospital.,A teacher could bring this clean hospitals.,A teacher could bring this clean,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,879,this
880,Many cashiers dropped by those dirty hospitals.,Many cashiers dropped by those dirty hospital.,Many cashiers dropped by those dirty,hospitals,hospital,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,880,those
881,Karla admired these out in the open forks.,Karla admired these out in the open fork.,Karla admired these out in the open,forks,fork,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,881,these
882,Those people hugged that hidden cashier.,Those people hugged that hidden cashiers.,Those people hugged that hidden,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,882,that
883,A cashier was passing this black movie theater.,A cashier was passing this black movie theaters.,A cashier was passing this black,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,883,this
884,Many girls insult that concealed waiter.,Many girls insult that concealed waiters.,Many girls insult that concealed,waiter,waiters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,884,that
885,A lot of reports alarm these out in the open banks.,A lot of reports alarm these out in the open bank.,A lot of reports alarm these out in the open,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,885,these
886,April was touring that concealed public park.,April was touring that concealed public parks.,April was touring that concealed,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,886,that
887,Randolf appreciated this hopeful student.,Randolf appreciated this hopeful students.,Randolf appreciated this hopeful,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,887,this
888,These women shouldn't hate this good story.,These women shouldn't hate this good stories.,These women shouldn't hate this good,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,888,this
889,Charles was taking that bad turtle.,Charles was taking that bad turtles.,Charles was taking that bad,turtle,turtles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,889,that
890,Jeffrey has talked to these troubled students.,Jeffrey has talked to these troubled student.,Jeffrey has talked to these troubled,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,890,these
891,The Impressionists annoyed these serious guys.,The Impressionists annoyed these serious guy.,The Impressionists annoyed these serious,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,891,these
892,A lot of pedestrians arrive at these hard libraries.,A lot of pedestrians arrive at these hard library.,A lot of pedestrians arrive at these hard,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,892,these
893,Those doctors hugged these happy actresses.,Those doctors hugged these happy actress.,Those doctors hugged these happy,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,893,these
894,That painting is looking like this delighted boy.,That painting is looking like this delighted boys.,That painting is looking like this delighted,boy,boys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,894,this
895,Alexander was running around these popular museums.,Alexander was running around these popular museum.,Alexander was running around these popular,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,895,these
896,Theodore hadn't scared this unsure waiter.,Theodore hadn't scared this unsure waiters.,Theodore hadn't scared this unsure,waiter,waiters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,896,this
897,Caroline was healing those good teachers.,Caroline was healing those good teacher.,Caroline was healing those good,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,897,those
898,Beth had fixed these orange couches.,Beth had fixed these orange couch.,Beth had fixed these orange,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,898,these
899,Many guests argue about that uncertain girl.,Many guests argue about that uncertain girls.,Many guests argue about that uncertain,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,899,that
900,Some lady should dislike these excited waiters.,Some lady should dislike these excited waiter.,Some lady should dislike these excited,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,900,these
901,These boys ran around this rough public park.,These boys ran around this rough public parks.,These boys ran around this rough,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,901,this
902,Many waiters have worn that black coat.,Many waiters have worn that black coats.,Many waiters have worn that black,coat,coats,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,902,that
903,Richard thinks about that good dish.,Richard thinks about that good dishs.,Richard thinks about that good,dish,dishs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,903,that
904,Deanna wasn't lifting that new couch.,Deanna wasn't lifting that new couchs.,Deanna wasn't lifting that new,couch,couchs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,904,that
905,That waiter isn't arriving at these rough restaurants.,That waiter isn't arriving at these rough restaurant.,That waiter isn't arriving at these rough,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,905,these
