,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
759,Octopi disappear.,Octopi disappears.,Octopi,disappear,disappears,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,759,Octopi,Octopi
760,Those alumni weren't falling asleep.,Those alumni isn't falling asleep.,Those alumni,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,760,alumni,Those alumni
761,These phenomena scare Patricia.,These phenomena scares Patricia.,These phenomena,scare,scares,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,761,phenomena,These phenomena
762,Many phenomena have hurt Rhonda.,Many phenomena has hurt Rhonda.,Many phenomena,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,762,phenomena,Many phenomena
763,These synopses haven't tried to run around all libraries.,These synopses hasn't tried to run around all libraries.,These synopses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,763,synopses,These synopses
764,All fungi have wasted away.,All fungi has wasted away.,All fungi,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,764,fungi,All fungi
765,That tooth hasn't disappeared.,That tooth haven't disappeared.,That tooth,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,765,tooth,That tooth
766,Every diagnosis has stunned that student.,Every diagnosis have stunned that student.,Every diagnosis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,766,diagnosis,Every diagnosis
767,Many diagnoses haven't astounded Elaine.,Many diagnoses hasn't astounded Elaine.,Many diagnoses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,767,diagnoses,Many diagnoses
768,This man has disgusted Claire.,This man have disgusted Claire.,This man,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,768,man,This man
769,These octopi are worrying Matt.,These octopi is worrying Matt.,These octopi,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,769,octopi,These octopi
770,Most axes weren't boring Bruce.,Most axes isn't boring Bruce.,Most axes,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,770,axes,Most axes
771,An ox has looked like some print.,An ox have looked like some print.,An ox,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,771,ox,An ox
772,This synopsis hasn't looked to shock Kirsten.,This synopsis haven't looked to shock Kirsten.,This synopsis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,772,synopsis,This synopsis
773,That paralysis irritates that guy.,That paralysis irritate that guy.,That paralysis,irritates,irritate,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,773,paralysis,That paralysis
774,This goose was alarming Alice.,This goose are alarming Alice.,This goose,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,774,goose,This goose
775,Most stimuli bother Nancy.,Most stimuli bothers Nancy.,Most stimuli,bother,bothers,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,775,stimuli,Most stimuli
776,These people have concealed Carmen.,These people has concealed Carmen.,These people,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,776,people,These people
777,Some cactus wasn't astounding Donald.,Some cactus aren't astounding Donald.,Some cactus,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,777,cactus,Some cactus
778,Many oases have worried Kimberley.,Many oases has worried Kimberley.,Many oases,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,778,oases,Many oases
779,A lot of alumni bothers some hospital.,A lot of alumni bother some hospital.,A lot of alumni,bothers,bother,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,779,lot,A lot of alumni
780,Many people have watched Elaine.,Many people has watched Elaine.,Many people,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,780,people,Many people
781,All analyses plan to bike to some public parks.,All analyses plans to bike to some public parks.,All analyses,plan,plans,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,781,analyses,All analyses
782,Those feet shatter.,Those feet shatters.,Those feet,shatter,shatters,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,782,feet,Those feet
783,The octopi are disgusting Galileo.,The octopi was disgusting Galileo.,The octopi,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,783,octopi,The octopi
784,The synopsis spurs Jessica to confuse James.,The synopsis spur Jessica to confuse James.,The synopsis,spurs,spur,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,784,synopsis,The synopsis
785,Many diagnoses aggravate a lot of girls.,Many diagnoses aggravates a lot of girls.,Many diagnoses,aggravate,aggravates,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,785,diagnoses,Many diagnoses
786,Syntheses have confused every boy.,Syntheses has confused every boy.,Syntheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,786,Syntheses,Syntheses
787,All synopses order Kenneth to bore a lot of senators.,All synopses orders Kenneth to bore a lot of senators.,All synopses,order,orders,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,787,synopses,All synopses
788,Some lice haven't woken up.,Some lice hasn't woken up.,Some lice,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,788,lice,Some lice
789,Many fungi haven't stunned Nina.,Many fungi hasn't stunned Nina.,Many fungi,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,789,fungi,Many fungi
790,A diagnosis disturbs Laurie.,A diagnosis disturb Laurie.,A diagnosis,disturbs,disturb,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,790,diagnosis,A diagnosis
791,Some analysis is insulting Alan.,Some analysis were insulting Alan.,Some analysis,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,791,analysis,Some analysis
792,Every paralysis irritates governments.,Every paralysis irritate governments.,Every paralysis,irritates,irritate,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,792,paralysis,Every paralysis
793,A man orders an actor to leave.,A man order an actor to leave.,A man,orders,order,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,793,man,A man
794,All bases astound Tanya.,All bases astounds Tanya.,All bases,astound,astounds,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,794,bases,All bases
795,Every medium has distracted Richard.,Every medium have distracted Richard.,Every medium,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,795,medium,Every medium
796,The ox hasn't ascended the ladder.,The ox haven't ascended the ladder.,The ox,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,796,ox,The ox
797,Many cacti have upset Amy.,Many cacti has upset Amy.,Many cacti,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,797,cacti,Many cacti
798,These men have attacked Chad.,These men has attacked Chad.,These men,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,798,men,These men
799,Every medium isn't aggravating Omar.,Every medium aren't aggravating Omar.,Every medium,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,799,medium,Every medium
800,Some paralysis embarrasses a lot of drivers.,Some paralysis embarrass a lot of drivers.,Some paralysis,embarrasses,embarrass,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,800,paralysis,Some paralysis
801,All women have brought this skateboard.,All women has brought this skateboard.,All women,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,801,women,All women
802,Those theses haven't convinced Wayne to notice Aaron.,Those theses hasn't convinced Wayne to notice Aaron.,Those theses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,802,theses,Those theses
803,That louse isn't leaving.,That louse aren't leaving.,That louse,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,803,louse,That louse
804,The synthesis isn't annoying Mary.,The synthesis weren't annoying Mary.,The synthesis,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,804,synthesis,The synthesis
805,Some alumnus mutters.,Some alumnus mutter.,Some alumnus,mutters,mutter,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,805,NA,NA
806,That diagnosis hasn't scared Diane.,That diagnosis haven't scared Diane.,That diagnosis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,806,diagnosis,That diagnosis
807,Some crisis is hurting Donald.,Some crisis are hurting Donald.,Some crisis,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,807,crisis,Some crisis
808,Some child remembers who would push Laura to cheer.,Some child remember who would push Laura to cheer.,Some child,remembers,remember,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,808,who,who
809,All fungi disturb Angela.,All fungi disturbs Angela.,All fungi,disturb,disturbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,809,fungi,All fungi
810,Those men have spurred James to shout.,Those men has spurred James to shout.,Those men,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,810,men,Those men
811,All axes have shocked waitresses.,All axes has shocked waitresses.,All axes,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,811,axes,All axes
812,That man wasn't managing to hunt.,That man weren't managing to hunt.,That man,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,812,man,That man
813,A foot vanishes.,A foot vanish.,A foot,vanishes,vanish,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,813,foot,A foot
814,Some parenthesis hasn't astounded Bill.,Some parenthesis haven't astounded Bill.,Some parenthesis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,814,parenthesis,Some parenthesis
815,All stimuli annoy the ladies.,All stimuli annoys the ladies.,All stimuli,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,815,stimuli,All stimuli
816,Some people anticipate Rachel to suffer.,Some people anticipates Rachel to suffer.,Some people,anticipate,anticipates,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,816,people,Some people
817,Many radii have confused Amanda.,Many radii has confused Amanda.,Many radii,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,817,radii,Many radii
818,A goose was upsetting Judy.,A goose were upsetting Judy.,A goose,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,818,goose,A goose
819,Some woman hasn't sat down.,Some woman haven't sat down.,Some woman,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,819,woman,Some woman
820,The cactus isn't appearing.,The cactus aren't appearing.,The cactus,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,820,cactus,The cactus
821,Those cacti weren't bothering Jill.,Those cacti isn't bothering Jill.,Those cacti,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,821,cacti,Those cacti
822,Every man bikes to every college campus.,Every man bike to every college campus.,Every man,bikes,bike,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,822,man,Every man
823,The mouse has distracted Scott.,The mouse have distracted Scott.,The mouse,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,823,mouse,The mouse
824,Every diagnosis has alarmed this waiter.,Every diagnosis have alarmed this waiter.,Every diagnosis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,824,diagnosis,Every diagnosis
825,Every goose isn't waking up.,Every goose aren't waking up.,Every goose,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,825,goose,Every goose
826,Every hypothesis upsets Mark.,Every hypothesis upset Mark.,Every hypothesis,upsets,upset,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,826,hypothesis,Every hypothesis
827,Nuclei fall.,Nuclei falls.,Nuclei,fall,falls,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,827,Nuclei,Nuclei
828,Some synthesis annoys Rachel.,Some synthesis annoy Rachel.,Some synthesis,annoys,annoy,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,828,synthesis,Some synthesis
829,A lot of syntheses bother Naomi.,A lot of syntheses bothers Naomi.,A lot of syntheses,bother,bothers,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,829,lot,A lot of syntheses
830,Men haven't commissioned Lisa's hairdressers to suffer.,Men hasn't commissioned Lisa's hairdressers to suffer.,Men,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,830,Men,Men
831,Many men write.,Many men writes.,Many men,write,writes,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,831,men,Many men
832,A phenomenon hasn't disgusted Guy.,A phenomenon haven't disgusted Guy.,A phenomenon,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,832,phenomenon,A phenomenon
833,The axis stuns Jerry.,The axis stun Jerry.,The axis,stuns,stun,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,833,axis,The axis
834,These crises haven't worried Sonia.,These crises hasn't worried Sonia.,These crises,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,834,crises,These crises
835,Every louse isn't existing.,Every louse aren't existing.,Every louse,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,835,louse,Every louse
836,Those octopi hide.,Those octopi hides.,Those octopi,hide,hides,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,836,octopi,Those octopi
837,Paralyses disturb the school.,Paralyses disturbs the school.,Paralyses,disturb,disturbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,837,Paralyses,Paralyses
838,Every man isn't remembering what hadn't shut.,Every man aren't remembering what hadn't shut.,Every man,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,838,man,Every man
839,The theses haven't ascertained those drivers to testify.,The theses hasn't ascertained those drivers to testify.,The theses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,839,theses,The theses
840,Every oasis astounds Donald.,Every oasis astound Donald.,Every oasis,astounds,astound,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,840,oasis,Every oasis
841,Every person hasn't slumped over.,Every person haven't slumped over.,Every person,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,841,person,Every person
842,All men haven't forced Lucille to work with Guy.,All men hasn't forced Lucille to work with Guy.,All men,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,842,men,All men
843,This synthesis astounds Christine.,This synthesis astound Christine.,This synthesis,astounds,astound,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,843,synthesis,This synthesis
844,This synopsis isn't moving.,This synopsis aren't moving.,This synopsis,isn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,844,synopsis,This synopsis
845,Many nuclei haven't irritated those girls.,Many nuclei hasn't irritated those girls.,Many nuclei,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,845,nuclei,Many nuclei
846,The synopsis convinces an organization to benefit.,The synopsis convince an organization to benefit.,The synopsis,convinces,convince,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,846,synopsis,The synopsis
847,Every child was managing to shock some cashier.,Every child were managing to shock some cashier.,Every child,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,847,child,Every child
848,Most radii were hurting Daniel.,Most radii is hurting Daniel.,Most radii,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,848,radii,Most radii
849,The radii are bothering Lucille.,The radii is bothering Lucille.,The radii,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,849,radii,The radii
850,An octopus bores Matt.,An octopus bore Matt.,An octopus,bores,bore,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,850,NA,NA
851,Every louse hasn't embarrassed Phillip.,Every louse haven't embarrassed Phillip.,Every louse,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,851,louse,Every louse
852,Every basis wasn't astounding Daniel.,Every basis aren't astounding Daniel.,Every basis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,852,basis,Every basis
853,A lot of women shocks Anna.,A lot of women shock Anna.,A lot of women,shocks,shock,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,853,lot,A lot of women
854,The oases haven't aggravated the committee.,The oases hasn't aggravated the committee.,The oases,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,854,oases,The oases
855,Some louse disturbs Tonya.,Some louse disturb Tonya.,Some louse,disturbs,disturb,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,855,louse,Some louse
856,These cacti were impressing Alexander.,These cacti is impressing Alexander.,These cacti,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,856,cacti,These cacti
857,Those cacti disappear.,Those cacti disappears.,Those cacti,disappear,disappears,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,857,cacti,Those cacti
858,Some bases aren't disgusting a lot of pedestrians.,Some bases wasn't disgusting a lot of pedestrians.,Some bases,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,858,bases,Some bases
859,These phenomena weren't annoying pedestrians.,These phenomena isn't annoying pedestrians.,These phenomena,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,859,phenomena,These phenomena
860,All lice haven't hurt Dawn.,All lice hasn't hurt Dawn.,All lice,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,860,lice,All lice
861,Those oxen haven't hurt Judy.,Those oxen hasn't hurt Judy.,Those oxen,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,861,oxen,Those oxen
862,Many women weren't hoping to shock some organization.,Many women isn't hoping to shock some organization.,Many women,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,862,women,Many women
863,Oxen disturb April.,Oxen disturbs April.,Oxen,disturb,disturbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,863,Oxen,Oxen
864,A lot of hypotheses have scared those universities.,A lot of hypotheses has scared those universities.,A lot of hypotheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,864,lot,A lot of hypotheses
865,A radius isn't upsetting the school.,A radius weren't upsetting the school.,A radius,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,865,radius,A radius
866,Some stimuli are hurting Jeffrey.,Some stimuli was hurting Jeffrey.,Some stimuli,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,866,stimuli,Some stimuli
867,The synopsis hasn't discovered a lot of doctors to marry.,The synopsis haven't discovered a lot of doctors to marry.,The synopsis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,867,synopsis,The synopsis
868,Those stimuli weren't wasting away.,Those stimuli wasn't wasting away.,Those stimuli,weren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,868,stimuli,Those stimuli
869,This medium has confused Candice.,This medium have confused Candice.,This medium,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,869,medium,This medium
870,These cacti haven't disturbed many teenagers.,These cacti hasn't disturbed many teenagers.,These cacti,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,870,cacti,These cacti
871,Every crisis hasn't scared David.,Every crisis haven't scared David.,Every crisis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,871,crisis,Every crisis
872,A man is seeing.,A man are seeing.,A man,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,872,man,A man
873,Those oases are bothering Diane.,Those oases was bothering Diane.,Those oases,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,873,oases,Those oases
874,Many teeth weren't impressing many women.,Many teeth isn't impressing many women.,Many teeth,weren't,isn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,874,teeth,Many teeth
875,Some phenomenon has confused Janice.,Some phenomenon have confused Janice.,Some phenomenon,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,875,phenomenon,Some phenomenon
876,That goose was looking like every picture.,That goose are looking like every picture.,That goose,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,876,goose,That goose
877,A lot of media worry some guys.,A lot of media worries some guys.,A lot of media,worry,worries,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,877,lot,A lot of media
878,Feet aren't alarming Alexander.,Feet wasn't alarming Alexander.,Feet,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,878,Feet,Feet
879,These men aren't leaving Alexander.,These men wasn't leaving Alexander.,These men,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,879,men,These men
880,The fungus bores Bethany.,The fungus bore Bethany.,The fungus,bores,bore,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,880,fungus,The fungus
881,Those parentheses haven't annoyed Carlos.,Those parentheses hasn't annoyed Carlos.,Those parentheses,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,881,parentheses,Those parentheses
882,The men haven't discovered that candle.,The men hasn't discovered that candle.,The men,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,882,men,The men
883,A lot of fungi aren't disturbing Carl.,A lot of fungi wasn't disturbing Carl.,A lot of fungi,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,883,lot,A lot of fungi
884,Most phenomena haven't astounded a company.,Most phenomena hasn't astounded a company.,Most phenomena,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,884,phenomena,Most phenomena
885,Many syntheses astound Vincent.,Many syntheses astounds Vincent.,Many syntheses,astound,astounds,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,885,NA,NA
886,Some parentheses are impressing some university.,Some parentheses is impressing some university.,Some parentheses,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,886,parentheses,Some parentheses
887,The ox wasn't coming here.,The ox weren't coming here.,The ox,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,887,ox,The ox
888,Many paralyses alarm Mitchell.,Many paralyses alarms Mitchell.,Many paralyses,alarm,alarms,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,888,paralyses,Many paralyses
889,The diagnosis was disgusting Nancy.,The diagnosis were disgusting Nancy.,The diagnosis,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,889,diagnosis,The diagnosis
890,The syntheses have astounded Gerald.,The syntheses has astounded Gerald.,The syntheses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,890,syntheses,The syntheses
891,A paralysis hasn't bored Amanda.,A paralysis haven't bored Amanda.,A paralysis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,891,paralysis,A paralysis
892,That child has scratched.,That child have scratched.,That child,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,892,child,That child
893,Some hypothesis wasn't confusing Bethany.,Some hypothesis aren't confusing Bethany.,Some hypothesis,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,893,hypothesis,Some hypothesis
894,That woman was descending some hills.,That woman are descending some hills.,That woman,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,894,woman,That woman
895,Many men bake.,Many men bakes.,Many men,bake,bakes,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,895,men,Many men
896,Those media shock the Clintons.,Those media shocks the Clintons.,Those media,shock,shocks,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,896,media,Those media
897,Most bases are annoying Galileo.,Most bases was annoying Galileo.,Most bases,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,897,bases,Most bases
898,Those crises haven't bothered Kristen.,Those crises hasn't bothered Kristen.,Those crises,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,898,crises,Those crises
899,Those geese are waking up.,Those geese was waking up.,Those geese,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,899,geese,Those geese
900,This man isn't impressing Dawn.,This man weren't impressing Dawn.,This man,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,900,man,This man
901,All axes haven't alarmed Jessica.,All axes hasn't alarmed Jessica.,All axes,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,901,axes,All axes
902,Some louse is stunning a company.,Some louse are stunning a company.,Some louse,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,902,louse,Some louse
903,Some diagnoses have stunned Sherry.,Some diagnoses has stunned Sherry.,Some diagnoses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,903,diagnoses,Some diagnoses
904,An ox wasn't upsetting Peter.,An ox aren't upsetting Peter.,An ox,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,904,ox,An ox
