,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
759,The Lutherans distracted themselves.,The Lutherans distracted herself.,The Lutherans distracted,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,759,Lutherans,The Lutherans
760,Regina was upsetting herself.,Regina was upsetting themselves.,Regina was upsetting,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,760,Regina,Regina
761,Jacqueline disgusted herself.,Jacqueline disgusted themselves.,Jacqueline disgusted,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,761,Jacqueline,Jacqueline
762,Carolyn was concealing herself.,Carolyn was concealing themselves.,Carolyn was concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,762,Carolyn,Carolyn
763,Senators haven't embarrassed themselves.,Senators haven't embarrassed itself.,Senators haven't embarrassed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,763,Senators,Senators
764,Richard disgusted himself.,Richard disgusted themselves.,Richard disgusted,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,764,Richard,Richard
765,Kenneth had embarrassed himself.,Kenneth had embarrassed themselves.,Kenneth had embarrassed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,765,Kenneth,Kenneth
766,Most girls conceal themselves.,Most girls conceal herself.,Most girls conceal,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,766,girls,Most girls
767,Paula watched herself.,Paula watched themselves.,Paula watched,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,767,Paula,Paula
768,The Impressionists escape from themselves.,The Impressionists escape from itself.,The Impressionists escape from,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,768,Impressionists,The Impressionists
769,The actresses notice themselves.,The actresses notice himself.,The actresses notice,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,769,actresses,The actresses
770,Sharon wasn't disgusting herself.,Sharon wasn't disgusting themselves.,Sharon wasn't disgusting,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,770,Sharon,Sharon
771,This company aggravates itself.,This company aggravates themselves.,This company aggravates,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,771,company,This company
772,The fish found themselves.,The fish found himself.,The fish found,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,772,fish,The fish
773,Teenagers hadn't complained about themselves.,Teenagers hadn't complained about itself.,Teenagers hadn't complained about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,773,Teenagers,Teenagers
774,Bill is discovering himself.,Bill is discovering themselves.,Bill is discovering,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,774,Bill,Bill
775,Most guys criticize themselves.,Most guys criticize itself.,Most guys criticize,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,775,guys,Most guys
776,A lot of cashiers aren't working with themselves.,A lot of cashiers aren't working with himself.,A lot of cashiers aren't working with,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,776,lot,A lot of cashiers
777,Charles couldn't hate himself.,Charles couldn't hate themselves.,Charles couldn't hate,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,777,Charles,Charles
778,Joseph hasn't disturbed himself.,Joseph hasn't disturbed themselves.,Joseph hasn't disturbed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,778,Joseph,Joseph
779,Senators might talk about themselves.,Senators might talk about itself.,Senators might talk about,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,779,Senators,Senators
780,Laura hasn't hugged herself.,Laura hasn't hugged themselves.,Laura hasn't hugged,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,780,Laura,Laura
781,The teenagers think about themselves.,The teenagers think about herself.,The teenagers think about,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,781,teenagers,The teenagers
782,Carlos hasn't referenced himself.,Carlos hasn't referenced themselves.,Carlos hasn't referenced,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,782,Carlos,Carlos
783,Steven had returned to himself.,Steven had returned to themselves.,Steven had returned to,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,783,Steven,Steven
784,A lot of waiters were listening to themselves.,A lot of waiters were listening to herself.,A lot of waiters were listening to,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,784,lot,A lot of waiters
785,Steve is helping himself.,Steve is helping themselves.,Steve is helping,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,785,Steve,Steve
786,Colleen will aggravate herself.,Colleen will aggravate themselves.,Colleen will aggravate,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,786,Colleen,Colleen
787,Noah shouldn't argue about himself.,Noah shouldn't argue about themselves.,Noah shouldn't argue about,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,787,Noah,Noah
788,Travis won't approach himself.,Travis won't approach themselves.,Travis won't approach,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,788,Travis,Travis
789,Candice hadn't thought about herself.,Candice hadn't thought about themselves.,Candice hadn't thought about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,789,Candice,Candice
790,Every waitress boasted about herself.,Every waitress boasted about themselves.,Every waitress boasted about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,790,waitress,Every waitress
791,Guests concealed themselves.,Guests concealed herself.,Guests concealed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,791,Guests,Guests
792,Melissa had bored herself.,Melissa had bored themselves.,Melissa had bored,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,792,Melissa,Melissa
793,Meredith hasn't revealed herself.,Meredith hasn't revealed themselves.,Meredith hasn't revealed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,793,Meredith,Meredith
794,The actors were observing themselves.,The actors were observing herself.,The actors were observing,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,794,actors,The actors
795,Many teenagers haven't forgotten themselves.,Many teenagers haven't forgotten herself.,Many teenagers haven't forgotten,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,795,teenagers,Many teenagers
796,Those museums are stunning themselves.,Those museums are stunning himself.,Those museums are stunning,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,796,museums,Those museums
797,Most girls didn't aggravate themselves.,Most girls didn't aggravate himself.,Most girls didn't aggravate,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,797,girls,Most girls
798,Kevin wasn't disturbing himself.,Kevin wasn't disturbing themselves.,Kevin wasn't disturbing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,798,Kevin,Kevin
799,Most patients have investigated themselves.,Most patients have investigated itself.,Most patients have investigated,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,799,patients,Most patients
800,Gina didn't see herself.,Gina didn't see themselves.,Gina didn't see,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,800,Gina,Gina
801,The man praised himself.,The man praised themselves.,The man praised,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,801,man,The man
802,Rachelle hasn't healed herself.,Rachelle hasn't healed themselves.,Rachelle hasn't healed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,802,Rachelle,Rachelle
803,Carolyn approached herself.,Carolyn approached themselves.,Carolyn approached,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,803,Carolyn,Carolyn
804,Gary was scaring himself.,Gary was scaring themselves.,Gary was scaring,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,804,Gary,Gary
805,The Borgias were admiring themselves.,The Borgias were admiring herself.,The Borgias were admiring,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,805,Borgias,The Borgias
806,People can't approach themselves.,People can't approach himself.,People can't approach,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,806,People,People
807,Those people should remember themselves.,Those people should remember herself.,Those people should remember,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,807,people,Those people
808,Most women weren't helping themselves.,Most women weren't helping itself.,Most women weren't helping,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,808,women,Most women
809,Most actors hug themselves.,Most actors hug herself.,Most actors hug,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,809,actors,Most actors
810,The Clintons couldn't conceal themselves.,The Clintons couldn't conceal himself.,The Clintons couldn't conceal,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,810,Clintons,The Clintons
811,All banks had upset themselves.,All banks had upset himself.,All banks had upset,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,811,banks,All banks
812,Kimberley had cured herself.,Kimberley had cured themselves.,Kimberley had cured,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,812,Kimberley,Kimberley
813,David is questioning himself.,David is questioning themselves.,David is questioning,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,813,David,David
814,Most waitresses wouldn't sound like themselves.,Most waitresses wouldn't sound like himself.,Most waitresses wouldn't sound like,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,814,waitresses,Most waitresses
815,Renee bothered herself.,Renee bothered themselves.,Renee bothered,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,815,Renee,Renee
816,Homer fired himself.,Homer fired themselves.,Homer fired,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,816,Homer,Homer
817,The Impressionists haven't found themselves.,The Impressionists haven't found himself.,The Impressionists haven't found,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,817,Impressionists,The Impressionists
818,Andrea didn't dislike herself.,Andrea didn't dislike themselves.,Andrea didn't dislike,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,818,Andrea,Andrea
819,Girls kiss themselves.,Girls kiss himself.,Girls kiss,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,819,Girls,Girls
820,These organizations stunned themselves.,These organizations stunned himself.,These organizations stunned,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,820,organizations,These organizations
821,Rebecca hired herself.,Rebecca hired themselves.,Rebecca hired,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,821,Rebecca,Rebecca
822,Patrick approached himself.,Patrick approached themselves.,Patrick approached,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,822,Patrick,Patrick
823,Mark hasn't referenced himself.,Mark hasn't referenced themselves.,Mark hasn't referenced,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,823,Mark,Mark
824,Many adults have hired themselves.,Many adults have hired herself.,Many adults have hired,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,824,adults,Many adults
825,A lot of people escaped from themselves.,A lot of people escaped from itself.,A lot of people escaped from,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,825,lot,A lot of people
826,Some students shouldn't remember themselves.,Some students shouldn't remember herself.,Some students shouldn't remember,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,826,students,Some students
827,Those students listen to themselves.,Those students listen to herself.,Those students listen to,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,827,students,Those students
828,Stephanie will hurt herself.,Stephanie will hurt themselves.,Stephanie will hurt,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,828,Stephanie,Stephanie
829,Sherry does observe herself.,Sherry does observe themselves.,Sherry does observe,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,829,Sherry,Sherry
830,Kenneth questioned himself.,Kenneth questioned themselves.,Kenneth questioned,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,830,Kenneth,Kenneth
831,April sounded like herself.,April sounded like themselves.,April sounded like,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,831,NA,NA
832,Tara hasn't cured herself.,Tara hasn't cured themselves.,Tara hasn't cured,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,832,Tara,Tara
833,Sherry is hiring herself.,Sherry is hiring themselves.,Sherry is hiring,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,833,Sherry,Sherry
834,The boy cured himself.,The boy cured themselves.,The boy cured,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,834,boy,The boy
835,Rose loved herself.,Rose loved themselves.,Rose loved,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,835,Rose,Rose
836,Nina wasn't leaving herself.,Nina wasn't leaving themselves.,Nina wasn't leaving,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,836,Nina,Nina
837,Susan escaped from herself.,Susan escaped from themselves.,Susan escaped from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,837,Susan,Susan
838,Those students visit themselves.,Those students visit himself.,Those students visit,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,838,students,Those students
839,These ladies weren't leaving themselves.,These ladies weren't leaving himself.,These ladies weren't leaving,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,839,ladies,These ladies
840,Mitchell can't cure himself.,Mitchell can't cure themselves.,Mitchell can't cure,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,840,Mitchell,Mitchell
841,The man is firing himself.,The man is firing themselves.,The man is firing,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,841,man,The man
842,The girl is kissing herself.,The girl is kissing themselves.,The girl is kissing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,842,girl,The girl
843,Steve scared himself.,Steve scared themselves.,Steve scared,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,843,Steve,Steve
844,Tamara has stunned herself.,Tamara has stunned themselves.,Tamara has stunned,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,844,Tamara,Tamara
845,Florence left herself.,Florence left themselves.,Florence left,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,845,Florence,Florence
846,Some teenagers had disgusted themselves.,Some teenagers had disgusted himself.,Some teenagers had disgusted,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,846,teenagers,Some teenagers
847,Mark can't find himself.,Mark can't find themselves.,Mark can't find,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,847,Mark,Mark
848,Edward hadn't discovered himself.,Edward hadn't discovered themselves.,Edward hadn't discovered,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,848,Edward,Edward
849,Some teachers can't love themselves.,Some teachers can't love himself.,Some teachers can't love,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,849,teachers,Some teachers
850,Doctors could annoy themselves.,Doctors could annoy herself.,Doctors could annoy,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,850,Doctors,Doctors
851,Women concealed themselves.,Women concealed herself.,Women concealed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,851,Women,Women
852,Lisa was concealing herself.,Lisa was concealing themselves.,Lisa was concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,852,Lisa,Lisa
853,These girls had respected themselves.,These girls had respected himself.,These girls had respected,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,853,girls,These girls
854,A lot of associations shock themselves.,A lot of associations shock herself.,A lot of associations shock,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,854,lot,A lot of associations
855,Brett is astounding himself.,Brett is astounding themselves.,Brett is astounding,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,855,Brett,Brett
856,Claire disliked herself.,Claire disliked themselves.,Claire disliked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,856,Claire,Claire
857,Many waiters were listening to themselves.,Many waiters were listening to herself.,Many waiters were listening to,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,857,waiters,Many waiters
858,Aaron escaped from himself.,Aaron escaped from themselves.,Aaron escaped from,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,858,Aaron,Aaron
859,Rachelle hasn't known herself.,Rachelle hasn't known themselves.,Rachelle hasn't known,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,859,Rachelle,Rachelle
860,Jessica will fire herself.,Jessica will fire themselves.,Jessica will fire,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,860,Jessica,Jessica
861,Amelia will flee from herself.,Amelia will flee from themselves.,Amelia will flee from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,861,Amelia,Amelia
862,The Clintons disagreed with themselves.,The Clintons disagreed with herself.,The Clintons disagreed with,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,862,Clintons,The Clintons
863,Joseph isn't shocking himself.,Joseph isn't shocking themselves.,Joseph isn't shocking,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,863,Joseph,Joseph
864,The Impressionists don't question themselves.,The Impressionists don't question itself.,The Impressionists don't question,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,864,Impressionists,The Impressionists
865,The Clintons wouldn't kiss themselves.,The Clintons wouldn't kiss itself.,The Clintons wouldn't kiss,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,865,Clintons,The Clintons
866,Many students aren't aggravating themselves.,Many students aren't aggravating itself.,Many students aren't aggravating,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,866,students,Many students
867,All drivers are attacking themselves.,All drivers are attacking himself.,All drivers are attacking,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,867,drivers,All drivers
868,Students had approached themselves.,Students had approached herself.,Students had approached,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,868,Students,Students
869,Mitchell has insulted himself.,Mitchell has insulted themselves.,Mitchell has insulted,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,869,Mitchell,Mitchell
870,Sheila is boasting about herself.,Sheila is boasting about themselves.,Sheila is boasting about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,870,Sheila,Sheila
871,The doctors are observing themselves.,The doctors are observing herself.,The doctors are observing,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,871,doctors,The doctors
872,Suzanne has alarmed herself.,Suzanne has alarmed themselves.,Suzanne has alarmed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,872,Suzanne,Suzanne
873,Stephen has helped himself.,Stephen has helped themselves.,Stephen has helped,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,873,Stephen,Stephen
874,Most doctors weren't observing themselves.,Most doctors weren't observing himself.,Most doctors weren't observing,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,874,doctors,Most doctors
875,David couldn't scare himself.,David couldn't scare themselves.,David couldn't scare,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,875,David,David
876,Many children escape from themselves.,Many children escape from herself.,Many children escape from,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,876,children,Many children
877,Many customers wouldn't bother themselves.,Many customers wouldn't bother himself.,Many customers wouldn't bother,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,877,customers,Many customers
878,That hospital upsets itself.,That hospital upsets themselves.,That hospital upsets,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,878,hospital,That hospital
879,Guy described himself.,Guy described themselves.,Guy described,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,879,Guy,Guy
880,Carol scared herself.,Carol scared themselves.,Carol scared,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,880,Carol,Carol
881,Susan wasn't watching herself.,Susan wasn't watching themselves.,Susan wasn't watching,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,881,Susan,Susan
882,These children wouldn't admire themselves.,These children wouldn't admire herself.,These children wouldn't admire,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,882,children,These children
883,Many banks confused themselves.,Many banks confused herself.,Many banks confused,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,883,banks,Many banks
884,Patricia disliked herself.,Patricia disliked themselves.,Patricia disliked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,884,Patricia,Patricia
885,Those students complained about themselves.,Those students complained about himself.,Those students complained about,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,885,students,Those students
886,The Lutherans can't admire themselves.,The Lutherans can't admire himself.,The Lutherans can't admire,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,886,Lutherans,The Lutherans
887,Children returned to themselves.,Children returned to himself.,Children returned to,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,887,Children,Children
888,A lot of teachers had talked about themselves.,A lot of teachers had talked about herself.,A lot of teachers had talked about,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,888,lot,A lot of teachers
889,Janet had hired herself.,Janet had hired themselves.,Janet had hired,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,889,Janet,Janet
890,Many senators investigate themselves.,Many senators investigate himself.,Many senators investigate,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,890,senators,Many senators
891,Some guys might annoy themselves.,Some guys might annoy himself.,Some guys might annoy,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,891,guys,Some guys
892,These guests praise themselves.,These guests praise himself.,These guests praise,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,892,guests,These guests
893,All actresses aren't firing themselves.,All actresses aren't firing himself.,All actresses aren't firing,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,893,actresses,All actresses
894,A lot of pedestrians won't forget themselves.,A lot of pedestrians won't forget itself.,A lot of pedestrians won't forget,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,894,lot,A lot of pedestrians
895,Sarah wasn't approaching herself.,Sarah wasn't approaching themselves.,Sarah wasn't approaching,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,895,Sarah,Sarah
896,Guy talked to himself.,Guy talked to themselves.,Guy talked to,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,896,Guy,Guy
897,William hasn't hurt himself.,William hasn't hurt themselves.,William hasn't hurt,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,897,William,William
898,Actors hadn't concealed themselves.,Actors hadn't concealed itself.,Actors hadn't concealed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,898,Actors,Actors
899,Customers don't respect themselves.,Customers don't respect himself.,Customers don't respect,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,899,Customers,Customers
900,Some children can visit themselves.,Some children can visit himself.,Some children can visit,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,900,children,Some children
901,Many cashiers have questioned themselves.,Many cashiers have questioned herself.,Many cashiers have questioned,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,901,cashiers,Many cashiers
902,All senators haven't impressed themselves.,All senators haven't impressed itself.,All senators haven't impressed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,902,senators,All senators
903,Dana investigated herself.,Dana investigated themselves.,Dana investigated,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,903,Dana,Dana
904,Lisa couldn't flee from herself.,Lisa couldn't flee from themselves.,Lisa couldn't flee from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,904,Lisa,Lisa
905,April isn't noticing herself.,April isn't noticing themselves.,April isn't noticing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,905,NA,NA
906,Many schools irritated themselves.,Many schools irritated itself.,Many schools irritated,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,906,schools,Many schools
907,Emily had distracted herself.,Emily had distracted themselves.,Emily had distracted,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,907,Emily,Emily
908,Deborah criticized herself.,Deborah criticized themselves.,Deborah criticized,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,908,Deborah,Deborah
909,These adults have disgusted themselves.,These adults have disgusted himself.,These adults have disgusted,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,909,adults,These adults
910,Deborah wasn't helping herself.,Deborah wasn't helping themselves.,Deborah wasn't helping,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,910,Deborah,Deborah
911,Tonya thought about herself.,Tonya thought about themselves.,Tonya thought about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,911,Tonya,Tonya
912,Those cashiers hadn't kissed themselves.,Those cashiers hadn't kissed itself.,Those cashiers hadn't kissed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,912,cashiers,Those cashiers
913,Ann could think about herself.,Ann could think about themselves.,Ann could think about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,913,Ann,Ann
914,Children can't escape from themselves.,Children can't escape from herself.,Children can't escape from,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,914,Children,Children
915,Katherine shocked herself.,Katherine shocked themselves.,Katherine shocked,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,915,Katherine,Katherine
916,Those guys approach themselves.,Those guys approach herself.,Those guys approach,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,916,guys,Those guys
917,A hospital aggravates itself.,A hospital aggravates themselves.,A hospital aggravates,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,917,hospital,A hospital
918,Some women aren't helping themselves.,Some women aren't helping herself.,Some women aren't helping,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,918,women,Some women
919,Susan hugged herself.,Susan hugged themselves.,Susan hugged,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,919,Susan,Susan
