,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
774,Thomas criticizes that play.,Thomas criticizes that plays.,Thomas criticizes that,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,774,that
775,A lot of birds should find this grocery store.,A lot of birds should find this grocery stores.,A lot of birds should find this,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,775,this
776,Every driver was wearing these shawls.,Every driver was wearing these shawl.,Every driver was wearing these,shawls,shawl,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,776,these
777,Deanna hadn't hidden those children.,Deanna hadn't hidden those child.,Deanna hadn't hidden those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,777,those
778,Paula wasn't escaping from this cashier.,Paula wasn't escaping from this cashiers.,Paula wasn't escaping from this,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,778,this
779,Every sock stuns these customers.,Every sock stuns these customer.,Every sock stuns these,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,779,these
780,Eva has upset this actor.,Eva has upset this actors.,Eva has upset this,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,780,this
781,Beth walked through these restaurants.,Beth walked through these restaurant.,Beth walked through these,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,781,these
782,Kenneth admires that drawing.,Kenneth admires that drawings.,Kenneth admires that,drawing,drawings,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,782,that
783,Tomatoes aggravate those students.,Tomatoes aggravate those student.,Tomatoes aggravate those,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,783,those
784,Most cashiers have those rugs.,Most cashiers have those rug.,Most cashiers have those,rugs,rug,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,784,those
785,Stephanie wasn't breaking that fork.,Stephanie wasn't breaking that forks.,Stephanie wasn't breaking that,fork,forks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,785,that
786,Matt hates those waiters.,Matt hates those waiter.,Matt hates those,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,786,those
787,Timothy can't leave those guys.,Timothy can't leave those guy.,Timothy can't leave those,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,787,those
788,Those doctors hadn't fired that lady.,Those doctors hadn't fired that ladies.,Those doctors hadn't fired that,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,788,that
789,Steve isn't walking through that grocery store.,Steve isn't walking through that grocery stores.,Steve isn't walking through that,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,789,that
790,Douglas wouldn't bring these cars.,Douglas wouldn't bring these car.,Douglas wouldn't bring these,cars,car,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,790,these
791,Brad thought about these blouses.,Brad thought about these blouse.,Brad thought about these,blouses,blouse,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,791,these
792,The Lutherans clean these forks.,The Lutherans clean these fork.,The Lutherans clean these,forks,fork,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,792,these
793,Carolyn sells this sweater.,Carolyn sells this sweaters.,Carolyn sells this,sweater,sweaters,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,793,this
794,Scott notices that association.,Scott notices that associations.,Scott notices that,association,associations,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,794,that
795,Angela references these teachers.,Angela references these teacher.,Angela references these,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,795,these
796,The Impressionists conceal these dancers.,The Impressionists conceal these dancer.,The Impressionists conceal these,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,796,these
797,Becky cured those senators.,Becky cured those senator.,Becky cured those,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,797,those
798,Nina might boycott this cafe.,Nina might boycott this cafes.,Nina might boycott this,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,798,this
799,Becky sells that cafe.,Becky sells that cafes.,Becky sells that,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,799,that
800,Suzanne referenced these boys.,Suzanne referenced these boy.,Suzanne referenced these,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,800,these
801,Amy is irritating that bank.,Amy is irritating that banks.,Amy is irritating that,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,801,that
802,Eva examines those plays.,Eva examines those play.,Eva examines those,plays,play,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,802,those
803,The lakes have scared that legislature.,The lakes have scared that legislatures.,The lakes have scared that,legislature,legislatures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,803,that
804,Theodore hasn't respected these high schools.,Theodore hasn't respected these high school.,Theodore hasn't respected these,high schools,high school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,804,these
805,Omar has listened to these children.,Omar has listened to these child.,Omar has listened to these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,805,these
806,Stephen is talking to those pedestrians.,Stephen is talking to those pedestrian.,Stephen is talking to those,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,806,those
807,All windows annoy this legislature.,All windows annoy this legislatures.,All windows annoy this,legislature,legislatures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,807,this
808,Carol did heal that doctor.,Carol did heal that doctors.,Carol did heal that,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,808,that
809,Andrew helps that driver.,Andrew helps that drivers.,Andrew helps that,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,809,that
810,These waitresses are healing these teenagers.,These waitresses are healing these teenager.,These waitresses are healing these,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,810,these
811,Nina hasn't arrived at that restaurant.,Nina hasn't arrived at that restaurants.,Nina hasn't arrived at that,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,811,that
812,Tanya does clean this library.,Tanya does clean this libraries.,Tanya does clean this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,812,this
813,A lot of books shouldn't bore these girls.,A lot of books shouldn't bore these girl.,A lot of books shouldn't bore these,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,813,these
814,Heather watches that guest.,Heather watches that guests.,Heather watches that,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,814,that
815,A lot of convertibles annoy these hospitals.,A lot of convertibles annoy these hospital.,A lot of convertibles annoy these,hospitals,hospital,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,815,these
816,Russell isn't cleaning this high school.,Russell isn't cleaning this high schools.,Russell isn't cleaning this,high school,high schools,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,816,this
817,This actor forgets this story.,This actor forgets this stories.,This actor forgets this,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,817,this
818,Some students brought that cat.,Some students brought that cats.,Some students brought that,cat,cats,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,818,that
819,Kirsten hasn't examined that play.,Kirsten hasn't examined that plays.,Kirsten hasn't examined that,play,plays,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,819,that
820,George wouldn't resemble that drawing.,George wouldn't resemble that drawings.,George wouldn't resemble that,drawing,drawings,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,820,that
821,Tara likes that chair.,Tara likes that chairs.,Tara likes that,chair,chairs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,821,that
822,Some schools hate those pamphlets.,Some schools hate those pamphlet.,Some schools hate those,pamphlets,pamphlet,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,822,those
823,The guests care for these guys.,The guests care for these guy.,The guests care for these,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,823,these
824,Nicole couldn't sell those socks.,Nicole couldn't sell those sock.,Nicole couldn't sell those,socks,sock,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,824,those
825,Joseph disgusted these actors.,Joseph disgusted these actor.,Joseph disgusted these,actors,actor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,825,these
826,Jacqueline could help this teacher.,Jacqueline could help this teachers.,Jacqueline could help this,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,826,this
827,Some ladders alarm those banks.,Some ladders alarm those bank.,Some ladders alarm those,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,827,those
828,Charles wouldn't argue about these pedestrians.,Charles wouldn't argue about these pedestrian.,Charles wouldn't argue about these,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,828,these
829,Melanie didn't see that waitress.,Melanie didn't see that waitresses.,Melanie didn't see that,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,829,that
830,All paintings will look like that pamphlet.,All paintings will look like that pamphlets.,All paintings will look like that,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,830,that
831,Patients skate around that restaurant.,Patients skate around that restaurants.,Patients skate around that,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,831,that
832,Melanie shouldn't tour this library.,Melanie shouldn't tour this libraries.,Melanie shouldn't tour this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,832,this
833,Many companies won't love these reports.,Many companies won't love these report.,Many companies won't love these,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,833,these
834,Kevin boycotts this art gallery.,Kevin boycotts this art galleries.,Kevin boycotts this,art gallery,art galleries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,834,this
835,Janet hides those sketches.,Janet hides those sketch.,Janet hides those,sketches,sketch,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,835,those
836,The Balkans upset these dancers.,The Balkans upset these dancer.,The Balkans upset these,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,836,these
837,Alice hasn't revealed those shoes.,Alice hasn't revealed those shoe.,Alice hasn't revealed those,shoes,shoe,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,837,those
838,Paul doesn't conceal that snake.,Paul doesn't conceal that snakes.,Paul doesn't conceal that,snake,snakes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,838,that
839,Tamara isn't praising those teenagers.,Tamara isn't praising those teenager.,Tamara isn't praising those,teenagers,teenager,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,839,those
840,Michelle works with that adult.,Michelle works with that adults.,Michelle works with that,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,840,that
841,Rebecca had noticed this student.,Rebecca had noticed this students.,Rebecca had noticed this,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,841,this
842,Nina heals those waiters.,Nina heals those waiter.,Nina heals those,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,842,those
843,Every woman reveals that patient.,Every woman reveals that patients.,Every woman reveals that,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,843,that
844,All banks couldn't love this patient.,All banks couldn't love this patients.,All banks couldn't love this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,844,this
845,Martin sounds like those dancers.,Martin sounds like those dancer.,Martin sounds like those,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,845,those
846,Laurie disliked this movie theater.,Laurie disliked this movie theaters.,Laurie disliked this,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,846,this
847,Carl can't investigate those boys.,Carl can't investigate those boy.,Carl can't investigate those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,847,those
848,Kenneth would watch this pedestrian.,Kenneth would watch this pedestrians.,Kenneth would watch this,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,848,this
849,Katherine was appreciating these grocery stores.,Katherine was appreciating these grocery store.,Katherine was appreciating these,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,849,these
850,Eva would flee from these children.,Eva would flee from these child.,Eva would flee from these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,850,these
851,Tanya hasn't fled from that cashier.,Tanya hasn't fled from that cashiers.,Tanya hasn't fled from that,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,851,that
852,Karla listened to those cashiers.,Karla listened to those cashier.,Karla listened to those,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,852,those
853,Mary conceals these sweaters.,Mary conceals these sweater.,Mary conceals these,sweaters,sweater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,853,these
854,A lot of skateboards stun that cashier.,A lot of skateboards stun that cashiers.,A lot of skateboards stun that,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,854,that
855,Some spinach could worry those senators.,Some spinach could worry those senator.,Some spinach could worry those,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,855,those
856,Marie left those cashiers.,Marie left those cashier.,Marie left those,cashiers,cashier,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,856,those
857,Those drivers discover these children.,Those drivers discover these child.,Those drivers discover these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,857,these
858,Mitchell hadn't broken this chair.,Mitchell hadn't broken this chairs.,Mitchell hadn't broken this,chair,chairs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,858,this
859,Colleen left this patient.,Colleen left this patients.,Colleen left this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,859,this
860,The shawl was confusing this patient.,The shawl was confusing this patients.,The shawl was confusing this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,860,this
861,Wendy drove to this college campus.,Wendy drove to this college campuses.,Wendy drove to this,college campus,college campuses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,861,this
862,The patients bike to this school.,The patients bike to this schools.,The patients bike to this,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,862,this
863,That guy isn't escaping from those libraries.,That guy isn't escaping from those library.,That guy isn't escaping from those,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,863,those
864,Grace complains about these movies.,Grace complains about these movie.,Grace complains about these,movies,movie,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,864,these
865,Stephen wasn't healing this girl.,Stephen wasn't healing this girls.,Stephen wasn't healing this,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,865,this
866,All waitresses care for this waitress.,All waitresses care for this waitresses.,All waitresses care for this,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,866,this
867,David flees from this movie theater.,David flees from this movie theaters.,David flees from this,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,867,this
868,Erin isn't arriving at those movie theaters.,Erin isn't arriving at those movie theater.,Erin isn't arriving at those,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,868,those
869,Some actors have looked like that photograph.,Some actors have looked like that photographs.,Some actors have looked like that,photograph,photographs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,869,that
870,Deanna explores these restaurants.,Deanna explores these restaurant.,Deanna explores these,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,870,these
871,Some waitresses wouldn't kiss these children.,Some waitresses wouldn't kiss these child.,Some waitresses wouldn't kiss these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,871,these
872,Kenneth notices this bank.,Kenneth notices this banks.,Kenneth notices this,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,872,this
873,The Impressionists research this painting.,The Impressionists research this paintings.,The Impressionists research this,painting,paintings,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,873,this
874,Some candle disgusts that government.,Some candle disgusts that governments.,Some candle disgusts that,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,874,that
875,Amy researches these governments.,Amy researches these government.,Amy researches these,governments,government,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,875,these
876,A lot of cashiers have described this brochure.,A lot of cashiers have described this brochures.,A lot of cashiers have described this,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,876,this
877,The hat aggravates this guest.,The hat aggravates this guests.,The hat aggravates this,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,877,this
878,Wayne hid those customers.,Wayne hid those customer.,Wayne hid those,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,878,those
879,Becky visits this customer.,Becky visits this customers.,Becky visits this,customer,customers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,879,this
880,Galileo escaped from those movie theaters.,Galileo escaped from those movie theater.,Galileo escaped from those,movie theaters,movie theater,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,880,those
881,All teachers should clean this fork.,All teachers should clean this forks.,All teachers should clean this,fork,forks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,881,this
882,Carolyn wasn't noticing these photographs.,Carolyn wasn't noticing these photograph.,Carolyn wasn't noticing these,photographs,photograph,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,882,these
883,Most doors can astound that student.,Most doors can astound that students.,Most doors can astound that,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,883,that
884,A waiter is examining these newspaper articles.,A waiter is examining these newspaper article.,A waiter is examining these,newspaper articles,newspaper article,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,884,these
885,Every cat could worry that hospital.,Every cat could worry that hospitals.,Every cat could worry that,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,885,that
886,Some senator investigates that guest.,Some senator investigates that guests.,Some senator investigates that,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,886,that
887,Lisa was hiding this nose.,Lisa was hiding this noses.,Lisa was hiding this,nose,noses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,887,this
888,Carlos fled from these grocery stores.,Carlos fled from these grocery store.,Carlos fled from these,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,888,these
889,Michael is noticing this actor.,Michael is noticing this actors.,Michael is noticing this,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,889,this
890,Michelle could clean these books.,Michelle could clean these book.,Michelle could clean these,books,book,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,890,these
891,Roger escapes from that teacher.,Roger escapes from that teachers.,Roger escapes from that,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,891,that
892,These doctors listen to this guy.,These doctors listen to this guys.,These doctors listen to this,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,892,this
893,Douglas breaks that couch.,Douglas breaks that couchs.,Douglas breaks that,couch,couchs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,893,that
894,Students watch those customers.,Students watch those customer.,Students watch those,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,894,those
895,Marcus had boycotted that government.,Marcus had boycotted that governments.,Marcus had boycotted that,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,895,that
896,Brett runs around this restaurant.,Brett runs around this restaurants.,Brett runs around this,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,896,this
897,Melanie isn't touring these restaurants.,Melanie isn't touring these restaurant.,Melanie isn't touring these,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,897,these
898,A lot of waiters conceal that senator.,A lot of waiters conceal that senators.,A lot of waiters conceal that,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,898,that
899,Those actors discover those waitresses.,Those actors discover those waitress.,Those actors discover those,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,899,those
900,The Impressionists attack this lady.,The Impressionists attack this ladies.,The Impressionists attack this,lady,ladies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,900,this
901,Most patients conceal those glasses.,Most patients conceal those glass.,Most patients conceal those,glasses,glass,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,901,those
902,Kathleen shouldn't skate around these college campuses.,Kathleen shouldn't skate around these college campus.,Kathleen shouldn't skate around these,college campuses,college campus,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,902,these
903,A lot of patients hire that driver.,A lot of patients hire that drivers.,A lot of patients hire that,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,903,that
904,These boys attack these teachers.,These boys attack these teacher.,These boys attack these,teachers,teacher,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,904,these
905,This cashier isn't wearing that skirt.,This cashier isn't wearing that skirts.,This cashier isn't wearing that,skirt,skirts,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,905,that
906,That association won't insult those children.,That association won't insult those child.,That association won't insult those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,906,those
907,Barbara is worrying this adult.,Barbara is worrying this adults.,Barbara is worrying this,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,907,this
908,Sandra might conceal these stories.,Sandra might conceal these story.,Sandra might conceal these,stories,story,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,908,these
909,The Clintons mess up this mall.,The Clintons mess up this malls.,The Clintons mess up this,mall,malls,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,909,this
910,A cucumber has astounded those universities.,A cucumber has astounded those university.,A cucumber has astounded those,universities,university,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,910,those
911,Kendra hasn't listened to that student.,Kendra hasn't listened to that students.,Kendra hasn't listened to that,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,911,that
912,Ellen discovered these scarves.,Ellen discovered these scarf.,Ellen discovered these,scarves,scarf,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,912,these
913,Wayne cleans these forks.,Wayne cleans these fork.,Wayne cleans these,forks,fork,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,913,these
914,The Borgias bike to those banks.,The Borgias bike to those bank.,The Borgias bike to those,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,914,those
915,These men left that driver.,These men left that drivers.,These men left that,driver,drivers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,915,that
916,Sonia hasn't boycotted that college campus.,Sonia hasn't boycotted that college campuses.,Sonia hasn't boycotted that,college campus,college campuses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,916,that
917,Russell has scanned those essays.,Russell has scanned those essay.,Russell has scanned those,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,917,those
918,A lot of guests have those cats.,A lot of guests have those cat.,A lot of guests have those,cats,cat,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,918,those
919,Carmen fired those ladies.,Carmen fired those lady.,Carmen fired those,ladies,lady,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,919,those
920,A lot of children bike to this library.,A lot of children bike to this libraries.,A lot of children bike to this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,920,this
921,Many waitresses mess up this cafe.,Many waitresses mess up this cafes.,Many waitresses mess up this,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,921,this
922,Tamara had cleaned those schools.,Tamara had cleaned those school.,Tamara had cleaned those,schools,school,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,922,those
923,Laura did think about those blouses.,Laura did think about those blouse.,Laura did think about those,blouses,blouse,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,923,those
924,The Borgias wear those shirts.,The Borgias wear those shirt.,The Borgias wear those,shirts,shirt,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,924,those
925,Carlos brought these reports.,Carlos brought these report.,Carlos brought these,reports,report,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,925,these
926,Mary might listen to these doctors.,Mary might listen to these doctor.,Mary might listen to these,doctors,doctor,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,926,these
927,That pepper worried that school.,That pepper worried that schools.,That pepper worried that,school,schools,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,927,that
928,Christine was aggravating this company.,Christine was aggravating this companies.,Christine was aggravating this,company,companies,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,928,this
929,Pedestrians boycott these banks.,Pedestrians boycott these bank.,Pedestrians boycott these,banks,bank,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,929,these
930,Catherine wasn't referencing this senator.,Catherine wasn't referencing this senators.,Catherine wasn't referencing this,senator,senators,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,930,this
931,Emily isn't curing that doctor.,Emily isn't curing that doctors.,Emily isn't curing that,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,931,that
932,All stairs don't disgust these libraries.,All stairs don't disgust these library.,All stairs don't disgust these,libraries,library,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,932,these
933,Ruth hasn't known that pedestrian.,Ruth hasn't known that pedestrians.,Ruth hasn't known that,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,933,that
934,Brad hadn't found those senators.,Brad hadn't found those senator.,Brad hadn't found those,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,934,those
935,These pedestrians heal that teacher.,These pedestrians heal that teachers.,These pedestrians heal that,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,935,that
